strategy,years,final_capital,annualized_return_pct,sharpe_daily_annualized,max_drawdown_pct,transactions,transactions_per_year,success_pct,avg_profit_per_transaction_pct,avg_transaction_length_days,max_profit_per_transaction_pct,max_loss_per_transaction_pct,idle_ratio_pct,max_capital,min_capital
buy_and_hold,14.989733059548254,39739.48307867287,7.962464044935023,0.4909842609540536,-60.142647297867285,1.0,0.06671232876712328,88.88888888888889,297.3948307867287,3761.0,297.3948307867287,297.3948307867287,0.026581605528974706,42508.44028230481,5287.962359407695
model,14.989733059548254,25642.2791823109,4.839046435528548,0.37662214344421524,-53.8051728751131,148.33333333333334,9.89566210045662,54.768742260046515,1.2105876433410125,25.780234253006956,63.830572386351804,-31.721301684070358,23.043298481894976,27312.556034992638,5079.193516973674
