column,Hold,Buy,Sell
0,0.011645072,0.010605583,0.013976432
1,0.017627511,0.013885424,0.018221006
2,0.012862855,0.013064089,0.012045759
3,0.0126282545,0.011350736,0.0135932015
4,0.014051167,0.013858402,0.015993565
5,0.014998428,0.015592808,0.015238215
6,0.013436335,0.013032328,0.0133756
7,0.013847804,0.01384332,0.016192826
8,0.014213445,0.012825548,0.015294227
9,0.013829403,0.015526185,0.0135067785
10,0.017539551,0.017253531,0.016945845
11,0.017630305,0.017926674,0.015157772
12,0.024034,0.024578638,0.020774305
13,0.011671974,0.011241698,0.014146961
14,0.017635481,0.014732381,0.018302219
15,0.012986312,0.013749915,0.011825555
16,0.012720356,0.011626175,0.01376468
17,0.014224369,0.014607635,0.01591442
18,0.015219277,0.015874254,0.015229042
19,0.0137471445,0.01319402,0.013864995
20,0.014222139,0.0141078,0.016588941
21,0.014219938,0.012864787,0.015667379
22,0.013898049,0.0154581,0.013963219
23,0.017663527,0.01750403,0.01721019
24,0.017676271,0.017899835,0.0152765345
25,0.024273962,0.024815837,0.020732408
26,0.011565149,0.0114248805,0.014101905
27,0.017346587,0.014825742,0.01851652
28,0.0128643615,0.01382218,0.011942821
29,0.012626027,0.011736658,0.013729901
30,0.01398363,0.014558756,0.015520428
31,0.015078808,0.016153282,0.015133588
32,0.013501735,0.013396925,0.013465214
33,0.014014408,0.014574122,0.015884554
34,0.014404397,0.013169324,0.014864414
35,0.014089428,0.015937876,0.0134772835
36,0.017746704,0.01791005,0.016934117
37,0.017887944,0.018320758,0.014771307
38,0.024227018,0.02484879,0.020238392
39,0.011698033,0.011499323,0.014083345
40,0.017539134,0.015349482,0.01854521
41,0.012902975,0.014155545,0.011985272
42,0.012642148,0.012060425,0.013934728
43,0.014041974,0.014852699,0.015930027
44,0.015133092,0.01645728,0.01498199
45,0.013665588,0.013830772,0.013314631
46,0.014100579,0.014838746,0.015939904
47,0.014339422,0.013443428,0.01498747
48,0.014037995,0.016180063,0.013432203
49,0.017612202,0.018265558,0.016755572
50,0.01777497,0.018544352,0.014844191
51,0.024287213,0.025228694,0.02014604
52,0.011769443,0.011734662,0.014014146
53,0.01773218,0.015305399,0.018703887
54,0.013113933,0.014299755,0.012131394
55,0.012918707,0.012125069,0.013904959
56,0.014248265,0.01484309,0.01588222
57,0.015274303,0.016418776,0.014839821
58,0.013785966,0.013653106,0.0131761525
59,0.014071826,0.014838352,0.016148347
60,0.01464474,0.013391529,0.015335606
61,0.014318281,0.015976617,0.013665521
62,0.017820599,0.01819015,0.0168347
63,0.018063117,0.018283512,0.014905388
64,0.024624191,0.024534533,0.020194769
