category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
statistics,0.16316761,0.021534069,0.15616168,0.08079049,0.17421764,0.10483559
price_transform,0.036637392,-0.0076784827,0.03615399,-0.0050095776,0.03325902,-0.011110662
volatility,0.035679568,0.01572358,0.033390887,0.02759202,0.038744908,0.01723192
volume,0.0350087,-0.004262699,0.028437773,0.013014484,0.025051028,0.0067260563
momentum,0.53953475,-0.0029956996,0.5562281,0.08137551,0.53376913,0.087921195
overlap,0.18997191,-0.0024205921,0.18962756,0.016703755,0.19495831,0.057317246
