category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
statistics,0.12280187,0.0018137423,0.13217753,0.023871042,0.1362449,0.025085162
price_transform,0.052189633,-0.0040096515,0.06572241,-0.003357809,0.06235308,-0.0057224086
volatility,0.016424274,0.0061407327,0.024448652,0.01115665,0.023467824,0.0095825745
volume,0.057512272,-0.0015035479,0.041967124,0.004073033,0.035566106,0.0013712733
momentum,0.54698247,-0.018681366,0.51372576,0.029240508,0.5142105,0.021246275
overlap,0.20408943,-0.007595271,0.22195853,0.012175371,0.2281576,0.01779551
