row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.040241923,0.007643662,2,0.015743602,0.009100874,25,0.018091928,0.0139166815,14
1,CORREL,statistics,0.021930907,-0.0035210724,9,0.012437509,-0.0065051946,33,0.015261017,0.011402821,24
2,LINEARREG,statistics,0.007293748,-0.0011877624,63,0.009598084,-0.0030958757,48,0.008272966,-0.004145233,53
3,LINEARREG_ANGLE,statistics,0.019570475,0.0044599404,16,0.023235654,0.013121513,11,0.01188689,0.0017239822,38
4,LINEARREG_INTERCEPT,statistics,0.0075991033,-0.002236789,61,0.011091679,0.0033229117,42,0.007837926,-0.00020749473,56
5,LINEARREG_SLOPE,statistics,0.0068295198,-0.0020573377,64,0.012229423,0.006585412,36,0.01116301,-0.0008984168,41
6,STDDEV,statistics,0.028335346,0.010217834,4,0.019945426,0.016522776,15,0.056263674,0.0515682,1
7,TSF,statistics,0.00827097,-0.0020578366,55,0.0107694855,0.0017117842,44,0.010126054,-0.002427681,43
8,VAR,statistics,0.023095625,0.01027343,7,0.04111082,0.040026292,1,0.03531417,0.033902735,5
9,AVGPRICE,price_transform,0.0105222445,-0.0007934377,45,0.010338027,0.0013932891,46,0.0084373355,-0.001661999,51
10,MEDPRICE,price_transform,0.0076622823,-0.002831578,58,0.0071472283,-0.00044315917,62,0.007715679,-0.0029137158,58
11,TYPPRICE,price_transform,0.010803429,-0.0014028177,44,0.010646033,-0.004870397,45,0.009876041,-0.0056070993,44
12,WCLPRICE,price_transform,0.0076494343,-0.0026506495,59,0.008022702,-0.00108931,55,0.0072299624,-0.00092784694,62
13,TRANGE,volatility,0.035679568,0.01572358,3,0.033390887,0.02759202,3,0.038744908,0.01723192,4
14,AD,volume,0.009301953,-0.0005708954,50,0.007663653,-0.00056049664,59,0.007124848,0.0023552992,63
15,ADOSC,volume,0.013105902,-0.0014474397,37,0.009754712,0.00658754,47,0.008876889,-0.00072492345,47
16,OBV,volume,0.012600846,-0.0022443635,39,0.011019408,0.0069874404,43,0.00904929,0.0050956807,46
17,ADX,momentum,0.009628021,-0.0034157727,49,0.011110289,0.0014746315,41,0.008137724,0.0027904133,55
18,ADXR,momentum,0.01345437,-0.003825292,32,0.012369671,-0.0017243597,34,0.013879171,-0.005560577,27
19,APO,momentum,0.01644576,-0.0054705604,25,0.016038058,-0.0013705578,23,0.0336577,-0.002295979,6
20,AROONUP,momentum,0.013320593,-0.002056509,35,0.012567425,-0.007818212,31,0.0074406643,-0.0031683294,60
21,AROONDOWN,momentum,0.017711861,0.003792408,22,0.019777244,0.0143696815,17,0.01303001,0.0054947017,32
