row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.01612223,-0.0013687557,24,0.0133374,0.0036157148,44,0.013231963,0.004756071,46
1,CORREL,statistics,0.015616733,-0.0014004703,30,0.010041329,-0.0011016773,62,0.009039775,0.0020460987,64
2,LINEARREG,statistics,0.012357012,-0.0004368419,56,0.015123802,-0.001153423,27,0.013153366,-0.0012870369,47
3,LINEARREG_ANGLE,statistics,0.020919057,-0.0003767191,5,0.023854442,0.0044976478,3,0.021362884,-0.000573963,8
4,LINEARREG_INTERCEPT,statistics,0.012445041,-0.00049712625,55,0.013748626,-0.0008545419,40,0.013661748,-0.0009160138,44
5,LINEARREG_SLOPE,statistics,0.010630737,-0.00069091853,63,0.013462565,0.0020571668,43,0.012750563,-0.00036186073,49
6,STDDEV,statistics,0.012524055,-7.720047e-05,54,0.014536423,0.006858594,32,0.018788265,0.013448457,13
7,TSF,statistics,0.013209313,-0.00062299846,46,0.0149343675,-0.00081959023,29,0.015922545,-0.0011315777,26
8,VAR,statistics,0.00852673,-0.00047438397,65,0.013703537,0.009993583,41,0.014624141,0.0073219696,33
9,AVGPRICE,price_transform,0.015720848,-0.00051893096,28,0.018394822,1.8994e-05,15,0.014736225,-0.0008095213,32
10,MEDPRICE,price_transform,0.011903915,-0.0008136374,60,0.0121091185,-0.0004165195,53,0.011060863,-0.0009721664,57
11,TYPPRICE,price_transform,0.016072325,-0.00038840203,25,0.019933052,-0.0018980991,8,0.019116152,-0.0016914747,11
12,WCLPRICE,price_transform,0.012077059,-0.00058832625,57,0.01430367,-0.0009787241,34,0.014954939,-0.00042619827,30
13,TRANGE,volatility,0.016587283,-0.0003134674,22,0.022913445,0.010334641,5,0.021335399,0.0074638827,9
14,AD,volume,0.015828226,-0.00042671026,27,0.012361899,4.1598876e-05,51,0.010783594,0.0007435092,59
15,ADOSC,volume,0.013282576,-0.0003303557,45,0.010555357,0.0018962134,60,0.009128214,0.00026367576,63
16,OBV,volume,0.024364429,-0.00066368777,1,0.019766595,0.0019448888,9,0.017950596,0.0011476398,17
17,ADX,momentum,0.013464154,-0.0016107955,42,0.009655663,0.00024238836,63,0.010583378,0.00043649928,61
18,ADXR,momentum,0.012041343,-0.0012831505,58,0.00909439,-5.184638e-05,65,0.009880969,-0.0005180543,62
19,APO,momentum,0.014451989,-0.0018426564,38,0.01775904,-0.0017852647,18,0.022783525,-0.00030147025,4
20,AROONUP,momentum,0.016951593,-0.00033043357,19,0.012928437,-0.003248237,48,0.014932739,-0.0015462941,31
21,AROONDOWN,momentum,0.017869323,-9.8046265e-05,13,0.014888739,0.0041525476,30,0.0137664545,0.001465334,42
22,AROONOSC,momentum,0.021692535,-0.00018418975,3,0.018508835,-0.0031668223,13,0.016195348,-0.0021511433,25
23,BOP,momentum,0.015300275,-0.0004730262,32,0.010794486,-0.00061212655,58,0.010715384,-0.0006654157,60
24,CCI,momentum,0.020154586,-0.0010786774,7,0.017431624,0.00507323,19,0.018263828,0.0036894658,16
25,CMO,momentum,0.014114281,-0.0014582378,41,0.013312258,0.0012878962,45,0.01402712,0.003935839,38
26,DX,momentum,0.018618247,0.00042279056,9,0.012715773,0.00077614596,49,0.013897443,0.0010624399,40
27,FASTD,momentum,0.017170144,-0.00016121779,16,0.0129846325,-0.0006054578,47,0.011809491,0.0012771587,54
28,FASTDRSI,momentum,0.015180273,-0.000899739,33,0.011040186,0.0005361584,55,0.01085396,0.00056356686,58
29,FASTK,momentum,0.023108147,-0.0013769144,2,0.01788448,0.003881259,17,0.016796112,0.000801453,19
30,FASTKRSI,momentum,0.01625018,-0.0011233485,23,0.010423536,-0.00045341015,61,0.012011089,0.000634418,52
31,MACD,momentum,0.010490066,-0.0011248254,64,0.016441874,0.005893737,24,0.015847718,0.0015852442,27
32,MACDEXT,momentum,0.014866102,-0.00022813943,35,0.016395483,-0.0013219645,25,0.021717701,0.0021742801,6
33,MACDFIX,momentum,0.0131698735,0.00027193528,47,0.018480077,-0.005616378,14,0.01908656,-0.0022018023,12
34,MFI,momentum,0.014903639,0.00083088345,34,0.011035112,-0.004570463,56,0.011514511,-0.0016766214,56
35,MINUS_DI,momentum,0.017899048,-0.0018359988,12,0.016767623,0.004217858,22,0.014200723,0.003160667,36
36,MINUS_DM,momentum,0.011174729,-0.0005978765,62,0.018686732,0.005577523,12,0.015251892,0.002173371,29
37,MOM,momentum,0.01604055,-0.0014972595,26,0.02328142,0.006805537,4,0.025238913,0.0031178794,1
38,PLUS_DI,momentum,0.013389241,-0.0010271412,43,0.010606739,0.00021982988,59,0.011942941,0.000302958,53
39,PLUS_DM,momentum,0.016700855,0.00044598622,21,0.02236739,0.00907668,6,0.023630923,0.00654063,2
40,PPO,momentum,0.01463567,-0.00047358134,36,0.017992232,6.56949e-05,16,0.01541223,0.0030844014,28
41,ROC,momentum,0.012758797,-0.00029491342,51,0.016480565,0.0033426501,23,0.014029673,0.0016111558,37
42,ROCP,momentum,0.020137163,-0.00036813575,8,0.026007498,0.0068411436,1,0.02311312,0.0010274451,3
43,ROCR,momentum,0.0127316285,-0.00091046846,52,0.014602359,0.00035907203,31,0.014278587,0.000976111,35
44,ROCR100,momentum,0.011185873,-0.0008448126,61,0.014112483,0.0037222505,37,0.013979327,0.0009853974,39
45,RSI,momentum,0.017094947,-0.001498295,17,0.01083154,-0.0034608373,57,0.013705066,-0.0043254187,43
46,SLOWD,momentum,0.016878147,-0.0010125113,20,0.011680716,-0.0031592106,54,0.012889452,-0.0008731576,48
47,SLOWK,momentum,0.017947419,0.00011134484,11,0.013856027,-0.006406983,39,0.012432565,-0.0017464099,51
48,TRIX,momentum,0.017068028,-0.0009467475,18,0.024245908,-0.0028833773,2,0.019557375,-0.003297618,10
49,ULTOSC,momentum,0.014327533,-0.00077863026,39,0.009230697,-0.00082993216,64,0.008420752,-0.0016983638,65
50,WILLR,momentum,0.021689037,-0.0013195672,4,0.016226605,0.0058353115,26,0.016732207,0.0042862627,20
51,BBANDSL,overlap,0.012559442,-0.00034429386,53,0.014094984,0.0024054227,38,0.017196417,0.0074311974,18
52,BBANDSM,overlap,0.018132374,-0.0007867584,10,0.01678338,0.0036247175,21,0.018385189,0.0044357968,15
53,BBANDSU,overlap,0.014227178,-0.0004325553,40,0.015041672,-0.0008873582,28,0.011726469,-0.0009281063,55
54,DEMA,overlap,0.013299548,-0.0005179222,44,0.014220895,0.00039908072,36,0.013286278,0.0007083543,45
55,EMA,overlap,0.020816376,-0.0014319341,6,0.02220046,-0.0047923727,7,0.021399371,0.0009017135,7
56,HT_TRENDLINE,overlap,0.012995967,-0.0017632348,49,0.012502873,0.0010679914,50,0.014503529,0.0020811292,34
57,KAMA,overlap,0.011947656,-0.0012000209,59,0.0131589165,-0.0016094428,46,0.013833216,-0.0014220243,41
58,MA,overlap,0.015400571,0.0003090404,31,0.0134756155,0.0025244784,42,0.01853866,0.0008478656,14
59,MIDPOINT,overlap,0.014579533,-0.00025773945,37,0.014294032,0.0023203585,35,0.016490128,0.0006078983,22
