category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
statistics,0.1717051,0.1717051,0.21147776,0.21147776,0.22457115,0.22457115
price_transform,0.07631338,0.07631338,0.09399012,0.09399012,0.0998094,0.0998094
volatility,0.012855025,0.012855025,0.0156041235,0.0156041235,0.012731705,0.012731705
volume,0.038565077,0.038565077,0.04681237,0.04681237,0.038195115,0.038195115
momentum,0.53418213,0.53418213,0.51343894,0.51343894,0.501563,0.501563
overlap,0.16637924,0.16637924,0.11867679,0.11867679,0.123129606,0.123129606
