category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
statistics,0.16695976,0.033278603,0.15780416,0.08243107,0.18024579,0.107865974
price_transform,0.036666203,-0.009673067,0.03583405,-0.003918776,0.033977687,-0.014230579
volatility,0.037294514,0.023274494,0.035322893,0.029001588,0.04430279,0.02190294
volume,0.035455257,-0.0043892665,0.02942726,0.013493667,0.023544246,0.0042998316
momentum,0.5338408,0.008251993,0.5489526,0.08125298,0.5321271,0.081075944
overlap,0.18978335,9.249896e-06,0.19265914,0.014735416,0.18580242,0.05745552
