row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
1,CORREL,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
2,LINEARREG,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
3,LINEARREG_ANGLE,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
4,LINEARREG_INTERCEPT,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
5,LINEARREG_SLOPE,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
6,STDDEV,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
7,TSF,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
8,VAR,statistics,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
9,AVGPRICE,price_transform,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
10,MEDPRICE,price_transform,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
11,TYPPRICE,price_transform,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
12,WCLPRICE,price_transform,0.020992288,0.020992288,1,0.023945676,0.023945676,1,0.024597678,0.024597678,1
13,TRANGE,volatility,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
14,AD,volume,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
15,ADOSC,volume,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
16,OBV,volume,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
17,ADX,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
18,ADXR,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
19,APO,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
20,AROONUP,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
21,AROONDOWN,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
22,AROONOSC,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
23,BOP,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
24,CCI,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
25,CMO,momentum,0.012581578,0.012581578,40,0.01538186,0.01538186,27,0.0128869265,0.0128869265,40
26,DX,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
27,FASTD,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
28,FASTDRSI,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
29,FASTK,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
30,FASTKRSI,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
31,MACD,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
32,MACDEXT,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
33,MACDFIX,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
34,MFI,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
35,MINUS_DI,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
36,MINUS_DM,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
37,MOM,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
38,PLUS_DI,momentum,0.017740259,0.017740259,14,0.017524349,0.017524349,14,0.01702077,0.01702077,14
39,PLUS_DM,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
40,PPO,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
41,ROC,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
42,ROCP,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
43,ROCR,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
44,ROCR100,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
45,RSI,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
46,SLOWD,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
47,SLOWK,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
48,TRIX,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
49,ULTOSC,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
50,WILLR,momentum,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
51,BBANDSL,overlap,0.014954449,0.014954449,27,0.0118926335,0.0118926335,40,0.013891264,0.013891264,27
52,BBANDSM,overlap,0.010654501,0.010654501,53,0.008178553,0.008178553,53,0.008526444,0.008526444,53
53,BBANDSU,overlap,0.010654501,0.010654501,53,0.008178553,0.008178553,53,0.008526444,0.008526444,53
54,DEMA,overlap,0.010654501,0.010654501,53,0.008178553,0.008178553,53,0.008526444,0.008526444,53
