row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.036545414,-0.0029486688,2,0.015508163,0.008251484,26,0.018182002,0.014039069,14
1,CORREL,statistics,0.017725252,-0.0031479124,24,0.013103313,-0.006827753,30,0.015704233,0.011972152,24
2,LINEARREG,statistics,0.0071674655,-0.00016574452,63,0.009442944,-0.0022322799,47,0.00816968,-0.003759127,55
3,LINEARREG_ANGLE,statistics,0.021681963,0.001956911,11,0.023474863,0.013925,13,0.012448556,0.0017912557,36
4,LINEARREG_INTERCEPT,statistics,0.007879476,-0.00061498885,58,0.011206387,0.0036373872,41,0.007738002,0.0008550417,56
5,LINEARREG_SLOPE,statistics,0.007089314,-0.0010451442,64,0.012477304,0.007105931,35,0.011334037,0.00018746273,41
6,STDDEV,statistics,0.026462162,0.0024677874,4,0.019463303,0.015569572,17,0.053698637,0.04888328,1
7,TSF,statistics,0.0080709765,-0.0016907925,57,0.010276222,0.0011868184,46,0.010344075,-0.0028949974,43
8,VAR,statistics,0.02227383,0.0011038161,10,0.040161043,0.039127387,1,0.033834282,0.03237194,5
9,AVGPRICE,price_transform,0.010859703,-0.00058006705,42,0.010771428,0.00078376674,44,0.00855548,-0.0012010564,50
10,MEDPRICE,price_transform,0.0076847454,-0.0017842809,60,0.0072206547,-0.00027977562,60,0.007368946,-0.0024352756,61
11,TYPPRICE,price_transform,0.010814211,0.00011534153,43,0.010677009,-0.004835809,45,0.009656273,-0.0052072606,44
12,WCLPRICE,price_transform,0.007215822,-0.001078625,62,0.007689073,-0.0013738769,59,0.0073487856,-0.0008364681,62
13,TRANGE,volatility,0.03215675,-0.0007475472,3,0.032157917,0.026692456,3,0.036196403,0.015090095,4
14,AD,volume,0.009102886,-0.00018494176,52,0.0077415667,-0.0008490747,58,0.007558305,0.002905139,57
15,ADOSC,volume,0.012636124,-0.00166722,37,0.009267366,0.006498287,48,0.008869096,-0.00030980384,48
16,OBV,volume,0.012295674,-0.0021344407,39,0.010797363,0.007059467,43,0.009314551,0.005243234,46
17,ADX,momentum,0.009692424,-0.00315652,48,0.011150732,0.0011029847,42,0.008386265,0.0026036026,52
18,ADXR,momentum,0.01344556,-0.0030652608,33,0.012472633,-0.0009074081,36,0.014414894,-0.005711443,26
19,APO,momentum,0.020467386,-0.0030146083,16,0.01592207,-0.0012447363,24,0.032846004,-0.00070881983,6
20,AROONUP,momentum,0.013366789,-0.00041299252,34,0.013031534,-0.008214352,32,0.007404021,-0.0027748288,59
21,AROONDOWN,momentum,0.018408211,0.0013237143,22,0.020529546,0.0152014,15,0.013507276,0.0057483143,31
22,AROONOSC,momentum,0.017280262,0.0007722883,25,0.01602222,-0.005354344,23,0.008787329,-0.0051336847,49
23,BOP,momentum,0.0082477005,0.00013610284,56,0.008385424,-0.003538556,53,0.008197504,-0.0047147507,54
24,CCI,momentum,0.018755574,-0.0028309869,19,0.017671222,0.014310627,20,0.016820783,0.011323723,18
25,CMO,momentum,0.013654796,-0.0035123422,32,0.007840196,-0.00024874252,56,0.021135328,0.012836765,10
26,DX,momentum,0.019997943,0.0067193117,18,0.008531469,0.00086095626,52,0.010424981,0.00010016132,42
27,FASTD,momentum,0.010512192,0.0021671855,45,0.0119175175,-0.0053046453,39,0.011519572,0.007178517,40
28,FASTDRSI,momentum,0.00844318,-0.0014287728,54,0.0067431154,0.00027622754,63,0.007072191,0.0011610538,64
29,FASTK,momentum,0.017192157,-0.0033331763,26,0.014654162,0.011740566,28,0.009481061,0.004528628,45
30,FASTKRSI,momentum,0.009848216,-0.001973442,47,0.006568755,-0.0036889846,64,0.007382739,0.0015688397,60
31,MACD,momentum,0.008281912,-0.0019086146,55,0.023508161,0.018287864,12,0.023170765,0.005968649,9
32,MACDEXT,momentum,0.013718815,0.00011886965,31,0.008882269,-0.0029513019,50,0.019863995,0.009336032,11
33,MACDFIX,momentum,0.020427244,2.1834083e-05,17,0.028146956,-0.012445707,6,0.013530139,-0.0015185862,30
34,MFI,momentum,0.020584514,0.0055945986,15,0.01913558,-0.014139219,19,0.017387204,-0.0046472093,15
35,MINUS_DI,momentum,0.025457755,-0.0055947145,5,0.024076957,0.0080089085,9,0.012774776,0.007893721,33
36,MINUS_DM,momentum,0.014822163,-0.0026980632,29,0.0362504,0.035983406,2,0.043844327,0.020511085,2
37,MOM,momentum,0.018532967,-0.0035566094,20,0.024227357,0.015839873,8,0.024168711,0.009767101,8
38,PLUS_DI,momentum,0.013152637,-0.0014795947,35,0.0049140393,-0.0018083076,65,0.01519695,-8.998641e-05,25
39,PLUS_DM,momentum,0.041757766,0.0053568464,1,0.030704813,0.019739555,5,0.037728377,0.008471956,3
