row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.01707914,0.0020309063,20,0.012528487,0.004080369,49,0.013245307,0.0048514022,42
1,CORREL,statistics,0.018533058,-0.0021170327,12,0.009405786,-0.00094929134,63,0.008244898,0.0018986277,64
2,LINEARREG,statistics,0.011790506,-0.00080059626,53,0.014918642,-0.0018933819,30,0.013503855,-0.001738901,39
3,LINEARREG_ANGLE,statistics,0.018984795,0.00070955063,9,0.024023399,0.004198949,4,0.021021504,-0.0005092764,8
4,LINEARREG_INTERCEPT,statistics,0.011715522,-0.0015193709,54,0.013715116,-0.0011098904,41,0.013889901,-0.0018613543,38
5,LINEARREG_SLOPE,statistics,0.009841856,-0.0008529495,63,0.01316573,0.0017378858,44,0.012612749,-0.0011585115,48
6,STDDEV,statistics,0.013455213,0.0031753734,41,0.015063812,0.007824675,28,0.020712469,0.01610046,10
7,TSF,statistics,0.012330044,-0.0009723232,50,0.0149663575,-0.00068257074,29,0.016596487,-0.0012473067,20
8,VAR,statistics,0.009071737,0.0021601846,64,0.014390197,0.010664298,36,0.016417721,0.00875002,23
9,AVGPRICE,price_transform,0.014671831,-0.00055996847,36,0.018834287,0.0003495038,14,0.01561576,-0.0011797607,30
10,MEDPRICE,price_transform,0.011475167,-0.0012117971,56,0.012154938,-0.0006234905,52,0.011508847,-0.0014658406,54
11,TYPPRICE,price_transform,0.014779488,-0.0010344574,33,0.020229174,-0.0021057765,8,0.019208489,-0.0022010312,13
12,WCLPRICE,price_transform,0.011263148,-0.0012034285,58,0.0145040145,-0.0009780459,34,0.016019981,-0.00087577617,28
13,TRANGE,volatility,0.016424274,0.0061407327,29,0.024448652,0.01115665,2,0.023467824,0.0095825745,5
14,AD,volume,0.016949536,-0.00047079066,22,0.012147978,0.00012030809,53,0.010242168,0.00034189146,59
15,ADOSC,volume,0.015272615,-0.00040298756,32,0.010290738,0.0019073423,59,0.008349017,-7.048189e-06,63
16,OBV,volume,0.025290122,-0.0006297697,1,0.01952841,0.0020453825,10,0.016974922,0.00103643,17
17,ADX,momentum,0.014708575,-0.0021166762,34,0.009413926,0.0003955212,62,0.010127359,0.0005208631,60
18,ADXR,momentum,0.013268003,-0.0015914516,42,0.008930879,-0.00056194584,64,0.0093462495,-0.00042417058,62
19,APO,momentum,0.011811085,-0.002806474,52,0.018319514,-0.0018538164,15,0.023829086,-0.0014365581,3
20,AROONUP,momentum,0.017968513,-0.0014846586,16,0.012477642,-0.0030855353,50,0.014491124,-0.002096103,34
21,AROONDOWN,momentum,0.019572742,0.00080053735,8,0.014472772,0.0037162888,35,0.013233896,0.0012595325,43
22,AROONOSC,momentum,0.02303448,-0.0020223754,4,0.01772549,-0.0030474842,18,0.015268349,-0.002086916,31
23,BOP,momentum,0.017207785,-0.001175936,19,0.010181789,-0.0004829088,60,0.010028372,-0.0007552325,61
24,CCI,momentum,0.0212428,0.00041290358,5,0.016830442,0.004665484,22,0.0167933,0.0035747064,18
25,CMO,momentum,0.014678331,-0.00034508188,35,0.012756672,0.0011761253,47,0.013369759,0.004786922,40
26,DX,momentum,0.019783411,0.0006813848,7,0.01280182,0.00086422387,46,0.0131484745,0.00026217592,46
27,FASTD,momentum,0.018548805,8.190022e-05,11,0.012692675,-0.0007023527,48,0.01119911,0.00068076036,56
28,FASTDRSI,momentum,0.016801244,-0.0010699132,25,0.010646142,0.0007600683,56,0.010302395,0.00063511945,58
29,FASTK,momentum,0.023767728,-0.0004343612,2,0.017754953,0.0042372523,17,0.016100626,0.0011442145,27
30,FASTKRSI,momentum,0.018024966,-0.0010010725,15,0.010060664,-0.0005447985,61,0.011792069,0.00075119373,52
31,MACD,momentum,0.008697124,-0.0005927247,65,0.01649052,0.0056357877,23,0.016363658,6.139242e-05,25
32,MACDEXT,momentum,0.012211264,-0.0006430694,51,0.017213874,-0.0011131209,21,0.0226153,0.0033430476,6
33,MACDFIX,momentum,0.010617266,-0.0015266439,61,0.018878963,-0.0059045083,12,0.020248862,-0.0035118598,12
34,MFI,momentum,0.016655166,-0.00066066434,28,0.010691339,-0.004294387,55,0.010752809,-0.0015097031,57
35,MINUS_DI,momentum,0.018464392,0.00040429382,13,0.015735216,0.004889627,25,0.01315517,0.0032798238,44
36,MINUS_DM,momentum,0.01143475,0.0013956468,57,0.018866677,0.0056238957,13,0.016561426,0.0018635184,21
37,MOM,momentum,0.013160012,8.101296e-05,43,0.024171073,0.006491327,3,0.025240168,0.0038227045,2
38,PLUS_DI,momentum,0.0143821845,-0.0004996628,39,0.010415329,-6.632311e-05,58,0.011383862,0.00096289616,55
39,PLUS_DM,momentum,0.01784729,0.006890173,18,0.02335599,0.010027928,6,0.025994657,0.008774111,1
40,PPO,momentum,0.01283359,0.00019317132,46,0.018116575,-5.359063e-06,16,0.015624567,0.0017658864,29
41,ROC,momentum,0.011096185,9.199397e-05,60,0.016440969,0.0032207454,24,0.014464703,0.0015526413,35
42,ROCP,momentum,0.016830176,0.0011783692,24,0.02680167,0.0069654263,1,0.023742732,0.0015650477,4
43,ROCR,momentum,0.011189153,-5.8832844e-05,59,0.014658853,0.00023535472,32,0.015036342,0.0015642522,33
44,ROCR100,momentum,0.009900664,-0.0004312549,62,0.013906677,0.0033822733,40,0.014089263,0.0002590839,37
