category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
overlap,0.27491352,0.12754193,0.2135133,0.080392785,0.17770198,0.048028246
momentum,0.41268486,0.0894741,0.5157455,0.25549522,0.5243281,0.2671543
volume,0.1731086,0.10273204,0.090050824,0.030627456,0.105421185,0.03742844
volatility,0.03407281,0.0053034686,0.041988403,-0.0011750766,0.047808804,0.0004977712
price_transform,0.021334257,0.0013812629,0.025881095,0.0033814819,0.024958236,-0.0013584391
statistics,0.08388589,0.012508922,0.11282118,0.01621236,0.11978162,0.007885545
