category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
overlap,0.24287312,0.0067839506,0.22511242,0.014525976,0.22416788,0.019408794
momentum,0.5011278,-0.007774924,0.5147306,0.09015331,0.52342045,0.083429456
volume,0.11191552,0.0017820304,0.12961337,0.027012128,0.13879657,0.022849858
volatility,0.04032901,0.0004894158,0.034975525,-0.0006151083,0.032047857,-5.8000856e-05
price_transform,0.018405892,0.00039356796,0.016276859,-0.0002626165,0.014033593,-0.0005605251
statistics,0.08534868,0.0027641153,0.079291195,-0.00044380914,0.067533635,-0.0007645431
