,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_f1,macro_f1,majority_class_accuracy,majority_class_accuracy,precision_Hold,precision_Hold,recall_Hold,recall_Hold,f1_Hold,f1_Hold,precision_Buy,precision_Buy,recall_Buy,recall_Buy,f1_Buy,f1_Buy,precision_Sell,precision_Sell,recall_Sell,recall_Sell,f1_Sell,f1_Sell
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
seed,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.8690869627814468,0.014201112711096692,0.356262154740093,0.024828297050300603,0.34982105919290657,0.036546301701580644,0.8769106535548505,0.008204835612438894,0.8800004867645462,0.007845972326433843,0.9849718848452569,0.01550601827252187,0.929466372707582,0.008517440139097877,0.33219945238673293,0.2643789714121274,0.0736163838485723,0.07780427197878857,0.10170859880922153,0.09762535128639555,0.16035164835164833,0.2109349060664708,0.010198195526449806,0.015513037113571203,0.018288206061916057,0.027006216391978685
