column,Hold,Buy,Sell
0,0.013813279,0.013107228,0.015362805
1,0.017775843,0.015339519,0.015392794
2,0.013553231,0.015086001,0.014282721
3,0.0137007935,0.011720526,0.016114846
4,0.013044441,0.014611191,0.013515339
5,0.0137524,0.01438354,0.014099554
6,0.015180384,0.013498612,0.012938084
7,0.014047352,0.016373774,0.015796062
8,0.014050027,0.013323108,0.016534608
9,0.013709667,0.0148562705,0.0145515995
10,0.016929777,0.016587893,0.015443649
11,0.017070707,0.016524998,0.016135506
12,0.023305377,0.022346552,0.019231293
13,0.013567037,0.013139409,0.015473091
14,0.017778233,0.015622643,0.015895661
15,0.013557762,0.015242951,0.014826197
16,0.013916876,0.011763965,0.016493972
17,0.0130187925,0.014617703,0.013703616
18,0.013816379,0.014492448,0.014486131
19,0.015047377,0.013671699,0.013044023
20,0.014055751,0.016528912,0.01592627
21,0.013848847,0.013194907,0.01650813
22,0.013802579,0.014739004,0.014364173
23,0.01677338,0.016692605,0.0153352255
24,0.017286675,0.016580315,0.0158502
25,0.023601761,0.022644637,0.018589579
26,0.013344699,0.013160803,0.015440489
27,0.017425755,0.015728327,0.015657775
28,0.0134575805,0.015383401,0.014447317
29,0.013505151,0.011836298,0.016441511
30,0.012856131,0.014633299,0.013602091
31,0.013775186,0.01441514,0.014115778
32,0.015050144,0.013678502,0.013205268
33,0.013875094,0.01649295,0.015958497
34,0.0137617905,0.013419043,0.016196774
35,0.013683368,0.014921575,0.014178355
36,0.016909879,0.016768262,0.015272756
37,0.017355068,0.016583666,0.015827788
38,0.023664713,0.022652715,0.018634157
39,0.013507254,0.013584889,0.015629994
40,0.017653331,0.015894698,0.016001012
41,0.01351071,0.01554014,0.015006994
42,0.01367004,0.011945016,0.016761051
43,0.012988235,0.0150522245,0.013721773
44,0.013706085,0.014653484,0.0145194745
45,0.014911017,0.01389087,0.0128387725
46,0.013829416,0.016825095,0.015442297
47,0.01410508,0.013523657,0.016178494
48,0.013780479,0.014764321,0.01423205
49,0.0169459,0.01643769,0.015280567
50,0.017383376,0.01641346,0.01602061
51,0.023449617,0.022293385,0.01875909
52,0.01370712,0.01349221,0.015913144
53,0.017653555,0.015704522,0.01598852
54,0.013587373,0.015333274,0.014802494
55,0.013654157,0.011839278,0.016467666
56,0.012999896,0.014907918,0.01381007
57,0.013879702,0.014860839,0.0141302515
58,0.015286549,0.014139402,0.013148171
59,0.013869368,0.016941853,0.015691409
60,0.014087713,0.013677838,0.016467873
61,0.014218239,0.015345754,0.014528471
62,0.01707249,0.017152872,0.015305073
63,0.017743023,0.016775148,0.015945032
64,0.024130998,0.022645755,0.018535966
