column,Hold,Buy,Sell
0,0.015123837,0.015666876,0.015537995
1,0.015123837,0.015666876,0.015537995
2,0.015123837,0.015666876,0.015537995
3,0.015123837,0.015666876,0.015537995
4,0.015123837,0.015666876,0.015537995
5,0.015123837,0.015666876,0.015537995
6,0.015123837,0.015666876,0.015537995
7,0.015123837,0.015666876,0.015537995
8,0.015123837,0.015666876,0.015537995
9,0.015123837,0.015666876,0.015537995
10,0.015123837,0.015666876,0.015537995
11,0.015123837,0.015666876,0.015537995
12,0.015123837,0.015666876,0.015537995
13,0.01539585,0.015184001,0.01577069
14,0.01539585,0.015184001,0.01577069
15,0.01539585,0.015184001,0.01577069
16,0.01539585,0.015184001,0.01577069
17,0.01539585,0.015184001,0.01577069
18,0.01539585,0.015184001,0.01577069
19,0.01539585,0.015184001,0.01577069
20,0.01539585,0.015184001,0.01577069
21,0.01539585,0.015184001,0.01577069
22,0.01539585,0.015184001,0.01577069
23,0.01539585,0.015184001,0.01577069
24,0.01539585,0.015184001,0.01577069
25,0.01539585,0.015184001,0.01577069
26,0.015152246,0.015380121,0.015437147
27,0.015152246,0.015380121,0.015437147
28,0.015152246,0.015380121,0.015437147
29,0.015152246,0.015380121,0.015437147
30,0.015152246,0.015380121,0.015437147
31,0.015152246,0.015380121,0.015437147
32,0.015152246,0.015380121,0.015437147
33,0.015152246,0.015380121,0.015437147
34,0.015152246,0.015380121,0.015437147
35,0.015152246,0.015380121,0.015437147
36,0.015152246,0.015380121,0.015437147
37,0.015152246,0.015380121,0.015437147
38,0.015152246,0.015380121,0.015437147
39,0.01567715,0.015296014,0.015578959
40,0.01567715,0.015296014,0.015578959
41,0.01567715,0.015296014,0.015578959
42,0.01567715,0.015296014,0.015578959
43,0.01567715,0.015296014,0.015578959
44,0.01567715,0.015296014,0.015578959
45,0.01567715,0.015296014,0.015578959
46,0.01567715,0.015296014,0.015578959
47,0.01567715,0.015296014,0.015578959
48,0.01567715,0.015296014,0.015578959
49,0.01567715,0.015296014,0.015578959
50,0.01567715,0.015296014,0.015578959
51,0.01567715,0.015296014,0.015578959
52,0.015574027,0.015396043,0.014598261
53,0.015574027,0.015396043,0.014598261
54,0.015574027,0.015396043,0.014598261
55,0.015574027,0.015396043,0.014598261
56,0.015574027,0.015396043,0.014598261
57,0.015574027,0.015396043,0.014598261
58,0.015574027,0.015396043,0.014598261
59,0.015574027,0.015396043,0.014598261
60,0.015574027,0.015396043,0.014598261
61,0.015574027,0.015396043,0.014598261
62,0.015574027,0.015396043,0.014598261
63,0.015574027,0.015396043,0.014598261
64,0.015574027,0.015396043,0.014598261
