row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.021327436,0.0076715923,8,0.01499764,0.0037733468,32,0.019480627,0.005766325,5
1,CORREL,statistics,0.022720747,-0.0024388866,4,0.01464812,-0.00019851231,43,0.015686901,0.0036563408,24
2,LINEARREG,statistics,0.011451036,-0.0013227682,50,0.014787571,0.0003120265,37,0.013392438,-0.000390481,52
3,LINEARREG_ANGLE,statistics,0.016594894,0.0018119984,25,0.02113334,0.00042858114,4,0.02012625,-0.0014288626,1
4,LINEARREG_INTERCEPT,statistics,0.01045466,-0.0019562892,57,0.012631511,0.0004478721,55,0.013314826,-0.00044939434,53
5,LINEARREG_SLOPE,statistics,0.009454993,-0.0010332778,60,0.01061349,0.0007846386,61,0.013267292,-0.00054039934,54
6,STDDEV,statistics,0.017856855,0.008476933,22,0.012694621,0.00056037167,54,0.012356746,0.003181345,61
7,TSF,statistics,0.011121649,-0.001429749,53,0.014082711,0.00059918634,47,0.012207715,-2.4130872e-05,62
8,VAR,statistics,0.009169971,0.00377233,61,0.008217702,0.0006191078,65,0.009331009,0.002087227,65
9,AVGPRICE,price_transform,0.013982904,-0.0010707192,37,0.018094474,0.0006749235,12,0.014884754,0.00021155782,33
10,MEDPRICE,price_transform,0.012365276,-0.0015491534,44,0.012372324,0.0004415043,57,0.013435528,-0.00023635835,49
11,TYPPRICE,price_transform,0.014706596,-0.0014599856,33,0.017063163,-0.00010229972,14,0.017337045,-0.00023641302,18
12,WCLPRICE,price_transform,0.01165685,-0.0015659857,49,0.014012535,0.00025980256,48,0.013948001,2.5723133e-05,45
13,TRANGE,volatility,0.01736112,0.0106341345,24,0.014692528,0.0021870623,40,0.018499292,0.0052914093,13
14,AD,volume,0.018791568,-0.00029470457,16,0.015024227,0.00020057404,31,0.014830792,0.0006651155,34
15,ADOSC,volume,0.0164396,-0.00022446971,26,0.014940947,0.0010317524,33,0.012536285,0.0005590122,60
16,OBV,volume,0.024652967,-9.8067605e-05,2,0.022581028,0.0011225017,2,0.019912547,0.00069362624,3
17,ADX,momentum,0.014501949,-0.0025162043,34,0.01216334,0.00081656495,58,0.011637908,0.0005403302,63
18,ADXR,momentum,0.013292715,-0.0019226125,40,0.010282153,0.00084577705,63,0.010944555,0.0014357106,64
19,APO,momentum,0.010499109,-0.0032366896,56,0.01510726,0.0012695659,29,0.01746125,-0.00043959622,16
20,AROONUP,momentum,0.017628305,-0.0016945772,23,0.01680348,-0.00075101387,17,0.013953733,0.00042192364,44
21,AROONDOWN,momentum,0.01817124,0.0014318341,21,0.016140131,0.0007502098,21,0.016620932,-0.00054757704,20
22,AROONOSC,momentum,0.021742517,-0.0032918393,6,0.022875488,-0.0003591639,1,0.017903794,-0.0007551401,15
23,BOP,momentum,0.019545678,-0.0019210108,13,0.014828011,2.331324e-05,36,0.015016665,-0.00038318697,29
24,CCI,momentum,0.021401882,0.002602061,7,0.01922541,0.0011524615,10,0.018995015,0.00054449105,10
25,CMO,momentum,0.015158503,0.0002917611,32,0.015344548,0.0005785453,26,0.015543403,0.0012402965,26
26,DX,momentum,0.022468895,0.0013653851,5,0.016091535,-0.00059932505,22,0.018113839,-0.00023903257,14
27,FASTD,momentum,0.021260794,2.695596e-05,10,0.016406747,7.881279e-05,18,0.016047383,0.0018330353,22
28,FASTDRSI,momentum,0.019329587,-0.0018005491,15,0.016877072,0.0011097222,16,0.013903186,0.00072608696,46
29,FASTK,momentum,0.024182316,0.000439876,3,0.02165462,0.0021189654,3,0.01913272,0.0016210955,7
30,FASTKRSI,momentum,0.018371934,-0.002107258,20,0.014734715,0.0005812976,38,0.014505839,0.0004717408,36
31,MACD,momentum,0.0077019515,0.00010757972,65,0.010195052,0.0012940293,64,0.014363927,-8.23307e-05,40
32,MACDEXT,momentum,0.010816838,-0.0006096467,55,0.014686062,0.00018434046,41,0.016371539,0.00087720156,21
33,MACDFIX,momentum,0.009138243,-0.0011360119,62,0.014605832,-0.0011301725,44,0.013995408,0.0009201174,43
34,MFI,momentum,0.016111271,-0.0016221569,27,0.0137208775,-0.0009331379,51,0.013517264,7.442118e-05,48
35,MINUS_DI,momentum,0.018692093,0.0023746034,17,0.019082762,0.002295733,11,0.015146259,0.0016853667,27
36,MINUS_DM,momentum,0.0135432705,0.0039564986,38,0.012008872,0.0017531976,59,0.013128461,-0.00092812994,56
37,MOM,momentum,0.01129356,0.0014387149,52,0.016882638,0.0011184996,15,0.01907749,2.8630118e-05,8
38,PLUS_DI,momentum,0.015307838,-0.0010883723,31,0.014725652,0.0006249724,39,0.014621745,0.0005349132,35
