row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
1,CORREL,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
2,LINEARREG,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
3,LINEARREG_ANGLE,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
4,LINEARREG_INTERCEPT,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
5,LINEARREG_SLOPE,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
6,STDDEV,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
7,TSF,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
8,VAR,statistics,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
9,AVGPRICE,price_transform,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
10,MEDPRICE,price_transform,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
11,TYPPRICE,price_transform,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
12,WCLPRICE,price_transform,0.026784709,0.026784709,1,0.01723905,0.01723905,14,0.018773997,0.018773997,1
13,TRANGE,volatility,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
14,AD,volume,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
15,ADOSC,volume,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
16,OBV,volume,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
17,ADX,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
18,ADXR,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
19,APO,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
20,AROONUP,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
21,AROONDOWN,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
22,AROONOSC,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
23,BOP,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
24,CCI,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
25,CMO,momentum,0.011922645,0.011922645,40,0.015825817,0.015825817,27,0.015903736,0.015903736,14
26,DX,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
27,FASTD,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
28,FASTDRSI,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
29,FASTK,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
30,FASTKRSI,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
31,MACD,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
32,MACDEXT,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
33,MACDFIX,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
34,MFI,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
35,MINUS_DI,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
36,MINUS_DM,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
37,MOM,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
38,PLUS_DI,momentum,0.017677797,0.017677797,14,0.020135825,0.020135825,1,0.014815453,0.014815453,27
39,PLUS_DM,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
40,PPO,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
41,ROC,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
42,ROCP,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
43,ROCR,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
44,ROCR100,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
45,RSI,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
46,SLOWD,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
47,SLOWK,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
48,TRIX,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
49,ULTOSC,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
50,WILLR,momentum,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
51,BBANDSL,overlap,0.0127805285,0.0127805285,27,0.012431563,0.012431563,40,0.014068735,0.014068735,40
52,BBANDSM,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
53,BBANDSU,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
54,DEMA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
55,EMA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
56,HT_TRENDLINE,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
57,KAMA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
58,MA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
59,MIDPOINT,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
60,MIDPRICE,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
61,SMA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
62,TEMA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
63,TRIMA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
64,WMA,overlap,0.0077574146,0.0077574146,53,0.011290809,0.011290809,53,0.013361148,0.013361148,53
