category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
statistics,0.12912405,0.012553422,0.12423494,0.0068427725,0.1290995,0.011471521
price_transform,0.053636957,-0.0055688918,0.06111131,0.0013414996,0.060068835,4.325989e-05
volatility,0.016922494,0.009920677,0.014580275,0.0017034395,0.018284123,0.004927599
volume,0.05949666,-0.000583975,0.053089686,0.0024548534,0.04773834,0.0020364313
momentum,0.55023015,-0.009543567,0.53410226,0.018891785,0.52784836,0.017389579
overlap,0.19058968,-0.0074960473,0.21288154,0.009069156,0.21696088,0.0063191466
