row,indicator,category,importance_Hold,signed_Hold,rank_Hold,importance_Buy,signed_Buy,rank_Buy,importance_Sell,signed_Sell,rank_Sell
0,BETA,statistics,0.059851002,0.03700281,2,0.03235136,0.017733976,1,0.04156617,0.025317006,2
1,CORREL,statistics,0.039076,-0.009060839,5,0.021358196,-0.0072948183,8,0.029826038,0.018513026,4
2,LINEARREG,statistics,0.007659536,-0.0038633673,54,0.011151817,0.0011799348,51,0.008991656,-0.0003164831,65
3,LINEARREG_ANGLE,statistics,0.016830321,0.009936261,17,0.020122347,-0.0021837165,10,0.014863282,-0.00516696,26
4,LINEARREG_INTERCEPT,statistics,0.006870075,-0.0033586205,59,0.007834428,0.0016623177,65,0.009054425,-0.0017556625,64
5,LINEARREG_SLOPE,statistics,0.006285189,-0.0027305698,62,0.009823736,0.0020647838,60,0.012140502,-0.001265495,40
6,STDDEV,statistics,0.042302355,0.03052298,4,0.022711959,-0.0054236795,5,0.024185162,0.015572226,5
7,TSF,statistics,0.0073773377,-0.0038890003,56,0.015336137,0.006299354,29,0.011488471,0.002447174,46
8,VAR,statistics,0.02171425,0.021214677,11,0.01704264,0.00056386384,16,0.016102852,0.0076630525,21
9,AVGPRICE,price_transform,0.009195036,-0.0029264202,46,0.0149430595,0.0035747758,32,0.01047894,0.0018153168,52
10,MEDPRICE,price_transform,0.007871781,-0.0045703594,53,0.010502506,0.0032128573,57,0.010550463,0.00020654696,51
11,TYPPRICE,price_transform,0.010093734,-0.0038277952,41,0.013573449,-0.0002700181,42,0.011469877,0.00071268575,47
12,WCLPRICE,price_transform,0.007945171,-0.0046297894,52,0.011903876,0.002274142,47,0.010407365,0.002201873,53
13,TRANGE,volatility,0.04310267,0.040364854,3,0.027190983,0.0103837885,4,0.040907145,0.027588347,3
14,AD,volume,0.009155272,-0.00036643285,47,0.011459392,-0.00040062354,48,0.010209097,0.0028700905,57
15,ADOSC,volume,0.010671568,-0.0015543572,36,0.009498414,0.0041473582,62,0.010847938,0.0012215369,50
16,OBV,volume,0.011291979,-0.0003809451,33,0.0151994545,0.0051800017,30,0.012428638,0.0029277632,36
17,ADX,momentum,0.009854229,-0.0048118113,44,0.0097693615,0.0026608624,61,0.009917315,0.004160931,61
18,ADXR,momentum,0.015193436,-0.004357995,21,0.016386766,3.5765082e-05,20,0.015293603,0.0066047357,24
19,APO,momentum,0.012181503,-0.007793132,28,0.019764844,0.009253252,11,0.023081195,0.003737059,6
20,AROONUP,momentum,0.010301418,-0.0038028844,39,0.014813629,-0.0016353992,33,0.011794829,0.0032108594,44
21,AROONDOWN,momentum,0.012625803,0.0068011964,26,0.01405415,0.0029378575,37,0.012498082,-0.003509518,34
22,AROONOSC,momentum,0.015259885,-0.011261445,19,0.014706397,-0.000112142814,34,0.012227707,-0.00022815276,38
23,BOP,momentum,0.00986913,-0.005215026,43,0.012595038,-0.0013269171,44,0.011510313,-0.0030373824,45
24,CCI,momentum,0.017492397,0.0105688395,15,0.015881598,0.0022813014,24,0.014355906,0.000794106,28
25,CMO,momentum,0.009141552,0.0023675202,48,0.011315849,0.0006068618,49,0.01282412,0.0045172,32
26,DX,momentum,0.027416032,0.012200319,8,0.016038897,-0.00525612,23,0.017078761,-0.0025529226,17
27,FASTD,momentum,0.01217168,0.0024544816,29,0.0126922475,-0.0026548388,43,0.014492507,0.0076379552,27
28,FASTDRSI,momentum,0.010056869,-0.0040421593,42,0.010837489,0.002598005,54,0.01010922,0.0015089122,60
29,FASTK,momentum,0.015509513,0.0032815638,18,0.01705231,0.008257606,15,0.013197332,0.006972895,31
30,FASTKRSI,momentum,0.009696355,-0.0052510016,45,0.010599491,0.0011897662,56,0.010189143,0.0015615926,58
31,MACD,momentum,0.006632439,0.000504475,61,0.015099889,0.0037667085,31,0.017405106,-0.0020015317,13
32,MACDEXT,momentum,0.0073776953,-0.0015768297,55,0.012571537,0.00043444958,45,0.015110269,0.00529152,25
33,MACDFIX,momentum,0.01030467,-0.0034679992,38,0.022437641,-0.0015257947,6,0.014245553,0.0052718385,29
34,MFI,momentum,0.014506318,-0.005027376,24,0.015769113,-0.0036119223,25,0.012110304,0.003119775,41
35,MINUS_DI,momentum,0.021940809,0.010350572,10,0.016862083,0.0065913876,17,0.017980108,0.0050093606,10
36,MINUS_DM,momentum,0.01520174,0.011574704,20,0.027281681,0.017288566,3,0.020992512,-0.001801017,7
37,MOM,momentum,0.010535088,0.0062152804,37,0.015351617,-0.0012586284,28,0.016037984,-0.0017702762,22
38,PLUS_DI,momentum,0.010866652,-0.0032557005,35,0.010732082,0.0010372371,55,0.011133135,0.0033432674,49
39,PLUS_DM,momentum,0.06737388,0.06028081,1,0.0320211,0.01045397,2,0.05085022,0.03439238,1
40,PPO,momentum,0.008904659,0.004105812,49,0.013988833,-0.0010108646,40,0.017342418,0.0024166468,14
41,ROC,momentum,0.0061518336,0.00070958346,63,0.00824286,0.0018864083,64,0.0091343485,0.0011772794,63
42,ROCP,momentum,0.012772824,0.006740123,25,0.019617,0.00072872604,12,0.016374193,0.0019735622,20
43,ROCR,momentum,0.0049821157,-0.0011986886,65,0.008301763,-0.00289241,63,0.010309907,0.0022152492,55
