category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
statistics,0.24759127,0.24759127,0.16011147,0.16011147,0.1715273,0.1715273
price_transform,0.11004057,0.11004057,0.07116065,0.07116065,0.076234356,0.076234356
volatility,0.012015494,0.012015494,0.016718268,0.016718268,0.016034937,0.016034937
volume,0.036046483,0.036046483,0.050154805,0.050154805,0.048104808,0.048104808
momentum,0.48496372,0.48496372,0.5500959,0.5500959,0.50472605,0.50472605
overlap,0.10934232,0.10934232,0.15175888,0.15175888,0.18337242,0.18337242
