epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.0545213718421182,0.9829732179641724,0.26566811194324,0.20784490532010821,0.48355263157894735,0.8353293413173652,0.0001508108108108108,9.470144748687744
1,0.9437693873102557,0.8462039828300476,0.379779266850611,0.3340847610459874,0.8585526315789473,0.5508982035928144,0.0003,18.792952299118042
2,0.6465623389952125,0.5574105381965637,0.38805675995270006,0.30522993688007216,0.9605263157894737,0.9670658682634731,0.0002996788384857905,28.09761929512024
3,0.5496658723547165,0.507046103477478,0.5165549862041782,0.4555906221821461,0.944078947368421,0.937125748502994,0.00029871672920607153,37.37228775024414
4,0.5241904541508196,0.4900127947330475,0.5072920772566023,0.4418394950405771,0.9572368421052632,0.9670658682634731,0.00029711779206048454,46.714637756347656
5,0.5038994626566332,0.5050976276397705,0.550453291288924,0.49594229035166815,0.9638157894736842,0.8982035928143712,0.0002948888739433602,56.01372027397156
6,0.5014429247441489,0.521626353263855,0.5390224674812771,0.48534715960324615,0.9013157894736842,0.9221556886227545,0.0002920395194242658,65.27317786216736
7,0.4913380705469503,0.4919111430644989,0.4917225068979109,0.42290351668169524,0.9802631578947368,0.9610778443113772,0.000288581929876693,74.60185432434082
8,0.4839769585327548,0.48460161685943604,0.505518328734726,0.43845807033363393,0.9769736842105263,0.9670658682634731,0.00028453091122990323,84.02165651321411
9,0.4740360409983232,0.5026960372924805,0.5835632636972803,0.53809738503156,0.8355263157894737,0.9580838323353293,0.0002799038105676658,93.37429976463318
10,0.46058137832977547,0.4589475989341736,0.551044540796216,0.4927862939585212,0.9572368421052632,0.9550898203592815,0.0002747204418453818,102.83802604675293
11,0.45609092143378827,0.5026029348373413,0.6148994875837603,0.5730387736699729,0.930921052631579,0.8832335329341318,0.00026900300104368524,112.14272451400757
12,0.44932464945406814,0.4632093906402588,0.5934174221521482,0.5444093778178539,0.9539473684210527,0.9161676646706587,0.0002627759711218466,121.41293406486511
13,0.44456146924599543,0.48703059554100037,0.6005124162396531,0.5545536519386834,0.9769736842105263,0.8682634730538922,0.00025606601717798207,130.8036847114563
14,0.4406121126886209,0.4535039961338043,0.5612928655892787,0.5029305680793508,0.9703947368421053,0.9640718562874252,0.0002489018722650103,140.06050038337708
15,0.43526992344124193,0.44656863808631897,0.5926290894757588,0.539224526600541,0.9802631578947368,0.9491017964071856,0.00024131421435130807,149.43959259986877
16,0.4281463656692824,0.46462053060531616,0.6135199054000788,0.5674030658250676,0.9703947368421053,0.9011976047904192,0.0002333355349529403,158.7619948387146
17,0.4285017553732855,0.4493541121482849,0.5744974379188017,0.5171325518485121,0.9736842105263158,0.9730538922155688,0.000225,168.04497694969177
18,0.4190039216329479,0.5202237963676453,0.6330311391407174,0.5937781785392245,0.9605263157894737,0.8562874251497006,0.00021634330353285017,177.33139371871948
19,0.4183477518164559,0.45599815249443054,0.5721324398896335,0.5148782687105501,0.9671052631578947,0.9730538922155688,0.00020740251485476345,186.80635952949524
20,0.4161279969107908,0.4705703854560852,0.607016160819866,0.560414788097385,0.9638157894736842,0.9011976047904192,0.00019821591979547423,196.13842940330505
21,0.408767328513751,0.48233798146247864,0.6210090658257785,0.577321911632101,0.9572368421052632,0.8952095808383234,0.0001888228567653781,205.38757038116455
