epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,0.8264959795519549,1.1314992904663086,0.36045494313210846,0.724025974025974,0.4959349593495935,0.012875536480686695,0.00015374999999999997,1.6415410041809082
1,0.7842090886368278,1.1638432741165161,0.2974628171478565,0.974025974025974,0.10569105691056911,0.002145922746781116,0.0003,3.150592088699341
2,0.7821388206299076,1.2023112773895264,0.3237095363079615,0.9675324675324676,0.1951219512195122,0.0,0.0002996788384857905,4.788352727890015
3,0.7787343427963782,1.1533691883087158,0.3560804899387577,0.814935064935065,0.42276422764227645,0.0,0.00029871672920607153,6.327404260635376
4,0.7719699771120602,1.101014256477356,0.37182852143482065,0.5909090909090909,0.5582655826558266,0.07939914163090128,0.00029711779206048454,7.895499229431152
5,0.767873139906539,1.1161341667175293,0.3753280839895013,0.6655844155844156,0.0921409214092141,0.40772532188841204,0.0002948888739433602,9.461296558380127
6,0.7623271059614836,1.1166439056396484,0.363079615048119,0.6525974025974026,0.5311653116531165,0.03862660944206009,0.0002920395194242658,11.08946967124939
7,0.7508155872688181,1.141150712966919,0.34908136482939633,0.577922077922078,0.14363143631436315,0.3605150214592275,0.000288581929876693,12.635681629180908
8,0.7404094869408284,1.1703548431396484,0.36132983377077865,0.6396103896103896,0.5230352303523035,0.04935622317596566,0.00028453091122990323,14.130833148956299
9,0.7318841146977367,1.13738214969635,0.363079615048119,0.5714285714285714,0.13279132791327913,0.40772532188841204,0.0002799038105676658,15.621893405914307
10,0.7141771094871716,1.1968748569488525,0.37357830271216097,0.5032467532467533,0.6070460704607046,0.10300429184549356,0.0002747204418453818,17.19022846221924
