epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,0.5153406051503475,0.4302448034286499,0.8870523415977961,1.0,0.0,0.0,0.00015374999999999997,1.5812530517578125
1,0.450773829733696,0.4243881404399872,0.8870523415977961,1.0,0.0,0.0,0.0003,3.1466424465179443
2,0.4355666246866973,0.41328659653663635,0.8870523415977961,1.0,0.0,0.0,0.0002996788384857905,4.7988831996917725
3,0.4255067449183423,0.40797820687294006,0.8870523415977961,1.0,0.0,0.0,0.00029871672920607153,6.363309383392334
4,0.4170291799555809,0.3954159915447235,0.8870523415977961,1.0,0.0,0.0,0.00029711779206048454,7.990580081939697
5,0.39836265810180405,0.3685173988342285,0.8870523415977961,1.0,0.0,0.0,0.0002948888739433602,9.576649188995361
6,0.36706308195025455,0.3517908751964569,0.8842975206611571,0.9937888198757764,0.05,0.0,0.0002920395194242658,11.146138191223145
7,0.34692176013973586,0.3436134457588196,0.8861340679522498,0.9989648033126294,0.0,0.0,0.000288581929876693,12.71473240852356
8,0.3297520855498934,0.36032041907310486,0.8870523415977961,1.0,0.0,0.0,0.00028453091122990323,14.316017150878906
9,0.31033970672751715,0.34421879053115845,0.8806244260789715,0.9875776397515528,0.06666666666666667,0.015873015873015872,0.0002799038105676658,15.89881181716919
10,0.30185757253327833,0.3595598340034485,0.8870523415977961,0.9968944099378882,0.03333333333333333,0.015873015873015872,0.0002747204418453818,17.483054637908936
11,0.28826336244413286,0.35912439227104187,0.8631772268135904,0.9637681159420289,0.13333333333333333,0.015873015873015872,0.00026900300104368524,18.99308729171753
12,0.27238300595347387,0.3933584690093994,0.8503213957759412,0.9451345755693582,0.1,0.1111111111111111,0.0002627759711218466,20.558890342712402
13,0.264224479830669,0.3739722967147827,0.8640955004591369,0.9679089026915114,0.08333333333333333,0.015873015873015872,0.00025606601717798207,22.16085386276245
