epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.0899169001643163,1.054922103881836,0.2157943067033976,0.16977225672877846,0.36666666666666664,0.7777777777777778,0.00015374999999999997,1.6953141689300537
1,1.0358157824868757,1.052993893623352,0.4462809917355372,0.4492753623188406,0.7,0.15873015873015872,0.0003,3.332486629486084
2,0.9652080862798308,0.9829683899879456,0.1423324150596878,0.07246376811594203,0.7333333333333333,0.6507936507936508,0.0002996788384857905,4.9911949634552
3,0.9197794769672637,0.9629058241844177,0.3755739210284665,0.3498964803312629,0.48333333333333334,0.6666666666666666,0.00029871672920607153,6.627708196640015
4,0.8575294732671728,0.821629524230957,0.29201101928374656,0.22981366459627328,0.8,0.7619047619047619,0.00029711779206048454,8.244591236114502
5,0.7670679305650007,0.7342585325241089,0.2644628099173554,0.18840579710144928,0.8166666666666667,0.9047619047619048,0.0002948888739433602,9.894635915756226
6,0.6301944492556525,0.6180562376976013,0.38659320477502296,0.3188405797101449,0.8833333333333333,0.9523809523809523,0.0002920395194242658,11.576571464538574
7,0.5755741018023991,0.6520646810531616,0.379247015610652,0.31262939958592134,0.8166666666666667,0.9841269841269841,0.000288581929876693,13.228880643844604
8,0.5620025463044127,0.6566332578659058,0.3838383838383838,0.3167701863354037,0.8166666666666667,1.0,0.00028453091122990323,14.77894115447998
9,0.5276717599261174,0.5980225801467896,0.43434343434343436,0.37370600414078675,0.8666666666666667,0.9523809523809523,0.0002799038105676658,16.433603048324585
10,0.504701280189932,0.5956591963768005,0.5344352617079889,0.4927536231884058,0.8333333333333334,0.8888888888888888,0.0002747204418453818,18.033658266067505
11,0.4851103679367273,0.5677077770233154,0.5775941230486685,0.5393374741200828,0.8833333333333333,0.873015873015873,0.00026900300104368524,19.634305000305176
12,0.46269855628904155,0.603685736656189,0.5316804407713499,0.4865424430641822,0.8666666666666667,0.9047619047619048,0.0002627759711218466,21.241679668426514
13,0.4473192065226177,0.6467430591583252,0.5564738292011019,0.525879917184265,0.7333333333333333,0.8571428571428571,0.00025606601717798207,22.8311128616333
14,0.44203324145083356,0.6467710733413696,0.42424242424242425,0.35714285714285715,0.9333333333333333,0.9682539682539683,0.0002489018722650103,24.53735899925232
15,0.46884424255249346,0.6215101480484009,0.5151515151515151,0.4720496894409938,0.8833333333333333,0.8253968253968254,0.00024131421435130807,26.12539267539978
16,0.4251707810365468,0.7260525226593018,0.6189164370982553,0.6097308488612836,0.6,0.7777777777777778,0.0002333355349529403,27.692591428756714
17,0.39649068614081945,0.7641354203224182,0.5785123966942148,0.5590062111801242,0.6,0.8571428571428571,0.000225,29.275201559066772
