epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,0.5349651068443139,0.4622575342655182,0.8744354110207768,1.0,0.0,0.0,0.00015374999999999997,1.5182745456695557
1,0.46806283934195886,0.4440213739871979,0.8744354110207768,1.0,0.0,0.0,0.0003,3.217109203338623
2,0.45298343709829364,0.45236635208129883,0.8744354110207768,1.0,0.0,0.0,0.0002996788384857905,4.740438461303711
3,0.4410979604848113,0.4773294925689697,0.8744354110207768,0.9989669421487604,0.0136986301369863,0.0,0.00029871672920607153,6.319845199584961
4,0.43316061052199484,0.4678236246109009,0.8753387533875339,1.0,0.0136986301369863,0.0,0.00029711779206048454,7.9253926277160645
5,0.41032572886118973,0.4404861330986023,0.8744354110207768,1.0,0.0,0.0,0.0002948888739433602,9.462171077728271
6,0.38453159976669005,0.42234131693840027,0.8753387533875339,1.0,0.0,0.015151515151515152,0.0002920395194242658,11.076208114624023
7,0.35757208480998703,0.44317686557769775,0.8744354110207768,1.0,0.0,0.0,0.000288581929876693,12.68342638015747
8,0.3374260691629963,0.47456371784210205,0.8048780487804879,0.890495867768595,0.2054794520547945,0.21212121212121213,0.00028453091122990323,14.322213172912598
9,0.32380440110094055,0.40614527463912964,0.8744354110207768,1.0,0.0,0.0,0.0002799038105676658,15.82807731628418
10,0.30784106976256137,0.4411848187446594,0.8247515808491418,0.9204545454545454,0.2876712328767123,0.015151515151515152,0.0002747204418453818,17.435858249664307
11,0.2928287959590522,0.41825059056282043,0.8617886178861789,0.9772727272727273,0.0684931506849315,0.045454545454545456,0.00026900300104368524,18.960200548171997
12,0.27060001143953705,0.45248886942863464,0.7868112014453478,0.856404958677686,0.3424657534246575,0.25757575757575757,0.0002627759711218466,20.548972845077515
13,0.2544781767200948,0.4309796690940857,0.8175248419150858,0.9101239669421488,0.2602739726027397,0.07575757575757576,0.00025606601717798207,22.06521773338318
14,0.2429651562392841,0.5259484052658081,0.7362240289069557,0.7882231404958677,0.5753424657534246,0.15151515151515152,0.0002489018722650103,23.666182279586792
15,0.23217187421618773,0.5801237225532532,0.7497741644083108,0.8088842975206612,0.5205479452054794,0.13636363636363635,0.00024131421435130807,25.18738055229187
