epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.091748551773814,0.9815235733985901,0.46194225721784776,0.208,0.0,0.9143897996357013,0.00015374999999999997,1.5526211261749268
1,1.0761713707810423,1.004654884338379,0.3963254593175853,0.096,0.9402985074626866,0.0,0.0003,3.281991481781006
2,1.067729579546693,1.0319288969039917,0.39195100612423445,0.16,0.9104477611940298,0.0018214936247723133,0.0002996788384857905,4.9742491245269775
3,1.0646826931157296,0.9907474517822266,0.39282589676290464,0.112,0.9253731343283582,0.0018214936247723133,0.00029871672920607153,6.529188632965088
4,1.060332165355176,0.9946368932723999,0.3867016622922135,0.048,0.7547974413646056,0.1493624772313297,0.00029711779206048454,8.11223292350769
5,1.0562163675077545,0.9809569120407104,0.4461942257217848,0.016,0.37100213219616207,0.6083788706739527,0.0002948888739433602,9.666791439056396
6,1.0486473603000097,0.9952328205108643,0.4199475065616798,0.112,0.3816631130063966,0.5227686703096539,0.0002920395194242658,11.360679626464844
7,1.0448814481174464,1.0070236921310425,0.40332458442694663,0.072,0.8827292110874201,0.0692167577413479,0.000288581929876693,13.057230472564697
8,1.0369433268450472,1.0157198905944824,0.4006999125109361,0.008,0.7803837953091685,0.1657559198542805,0.00028453091122990323,14.69552755355835
9,1.0301128859834099,1.001383900642395,0.4444444444444444,0.048,0.18976545842217485,0.7522768670309654,0.0002799038105676658,16.343639135360718
10,1.0178138752602546,0.9925051331520081,0.4111986001749781,0.032,0.4136460554371002,0.49544626593806923,0.0002747204418453818,18.013866901397705
11,1.0036166176800647,1.0023294687271118,0.41294838145231844,0.024,0.35181236673773986,0.5537340619307832,0.00026900300104368524,19.652958869934082
