category,importance_Hold,signed_Hold,importance_Buy,signed_Buy,importance_Sell,signed_Sell
statistics,0.10975842,-0.00060468586,0.13148275,0.059763186,0.12757131,0.0681101
price_transform,0.055445205,0.008384845,0.057983145,0.017972738,0.053195093,0.016098171
volatility,0.010354193,0.00072432205,0.009951094,0.0032382149,0.012511855,0.002164966
volume,0.056978106,-0.0046749385,0.053852133,0.035835363,0.060734827,0.039196983
momentum,0.5769932,0.03516176,0.5502865,0.19521876,0.5544391,0.2702713
overlap,0.19047087,0.0067290394,0.19644442,0.05933213,0.1915477,0.0855028
