column,Hold,Buy,Sell
0,0.008386656,0.0028523542,0.0031781953
1,0.008386656,0.0028523542,0.0031781953
2,0.008386656,0.0028523542,0.0031781953
3,0.008386656,0.0028523542,0.0031781953
4,0.008386656,0.0028523542,0.0031781953
5,0.008386656,0.0028523542,0.0031781953
6,0.008386656,0.0028523542,0.0031781953
7,0.008386656,0.0028523542,0.0031781953
8,0.008386656,0.0028523542,0.0031781953
9,0.008386656,0.0028523542,0.0031781953
10,0.008386656,0.0028523542,0.0031781953
11,0.008386656,0.0028523542,0.0031781953
12,0.008386656,0.0028523542,0.0031781953
13,0.010744541,0.0036608474,0.0055417237
14,0.010744541,0.0036608474,0.0055417237
15,0.010744541,0.0036608474,0.0055417237
16,0.010744541,0.0036608474,0.0055417237
17,0.010744541,0.0036608474,0.0055417237
18,0.010744541,0.0036608474,0.0055417237
19,0.010744541,0.0036608474,0.0055417237
20,0.010744541,0.0036608474,0.0055417237
21,0.010744541,0.0036608474,0.0055417237
22,0.010744541,0.0036608474,0.0055417237
23,0.010744541,0.0036608474,0.0055417237
24,0.010744541,0.0036608474,0.0055417237
25,0.010744541,0.0036608474,0.0055417237
26,0.010959347,0.004970596,0.0062331394
27,0.010959347,0.004970596,0.0062331394
28,0.010959347,0.004970596,0.0062331394
29,0.010959347,0.004970596,0.0062331394
30,0.010959347,0.004970596,0.0062331394
31,0.010959347,0.004970596,0.0062331394
32,0.010959347,0.004970596,0.0062331394
33,0.010959347,0.004970596,0.0062331394
34,0.010959347,0.004970596,0.0062331394
35,0.010959347,0.004970596,0.0062331394
36,0.010959347,0.004970596,0.0062331394
37,0.010959347,0.004970596,0.0062331394
38,0.010959347,0.004970596,0.0062331394
39,0.012962338,0.0039168876,0.0039738184
40,0.012962338,0.0039168876,0.0039738184
41,0.012962338,0.0039168876,0.0039738184
42,0.012962338,0.0039168876,0.0039738184
43,0.012962338,0.0039168876,0.0039738184
44,0.012962338,0.0039168876,0.0039738184
45,0.012962338,0.0039168876,0.0039738184
46,0.012962338,0.0039168876,0.0039738184
47,0.012962338,0.0039168876,0.0039738184
48,0.012962338,0.0039168876,0.0039738184
49,0.012962338,0.0039168876,0.0039738184
50,0.012962338,0.0039168876,0.0039738184
51,0.012962338,0.0039168876,0.0039738184
52,0.03387021,0.061522417,0.0579962
53,0.03387021,0.061522417,0.0579962
54,0.03387021,0.061522417,0.0579962
55,0.03387021,0.061522417,0.0579962
56,0.03387021,0.061522417,0.0579962
57,0.03387021,0.061522417,0.0579962
58,0.03387021,0.061522417,0.0579962
59,0.03387021,0.061522417,0.0579962
60,0.03387021,0.061522417,0.0579962
61,0.03387021,0.061522417,0.0579962
62,0.03387021,0.061522417,0.0579962
63,0.03387021,0.061522417,0.0579962
64,0.03387021,0.061522417,0.0579962
