epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.0911970891861478,1.1505969762802124,0.12304866850321396,0.0613107822410148,0.3142857142857143,0.7397260273972602,0.00015416666666666663,2.1099326610565186
1,1.0165038440690373,1.027186632156372,0.09550045913682277,0.0,0.8285714285714286,0.6301369863013698,0.0003,3.5614023208618164
2,0.9489965113329561,0.9932365417480469,0.35537190082644626,0.32558139534883723,0.5714285714285714,0.5342465753424658,0.0002996788384857905,4.996551752090454
3,0.8897990983457964,0.942068338394165,0.3168044077134986,0.2642706131078224,0.5142857142857142,0.8082191780821918,0.00029871672920607153,6.520358324050903
4,0.8295515774092672,0.9038794636726379,0.20385674931129477,0.11945031712473574,0.8142857142857143,0.7123287671232876,0.00029711779206048454,8.039593696594238
5,0.774024578426453,0.7124087810516357,0.26262626262626265,0.16807610993657504,0.9285714285714286,0.8493150684931506,0.0002948888739433602,9.581710815429688
6,0.6779044015265447,0.7889559864997864,0.35996326905417814,0.3012684989429176,0.5714285714285714,0.9178082191780822,0.0002920395194242658,11.066088676452637
7,0.6060077475448178,0.5739760994911194,0.3957759412304867,0.3192389006342495,0.8857142857142857,0.9178082191780822,0.000288581929876693,12.563300609588623
8,0.5511836657541046,0.5759958028793335,0.4903581267217631,0.4365750528541226,0.8142857142857143,0.8767123287671232,0.00028453091122990323,14.066405057907104
9,0.5470110313955086,0.5557321906089783,0.4380165289256198,0.3678646934460888,0.9142857142857143,0.8904109589041096,0.0002799038105676658,15.546252489089966
10,0.5279346113233273,0.5902187824249268,0.5050505050505051,0.452431289640592,0.8428571428571429,0.863013698630137,0.0002747204418453818,17.003330945968628
11,0.4810020575143346,0.5944724082946777,0.47750229568411384,0.4164904862579281,0.8714285714285714,0.8904109589041096,0.00026900300104368524,18.451483249664307
12,0.4685153991715045,0.6585769057273865,0.6914600550964187,0.6913319238900634,0.8,0.589041095890411,0.0002627759711218466,19.900715112686157
13,0.4430811990311731,0.6282663345336914,0.6042240587695134,0.5771670190274841,0.7857142857142857,0.7808219178082192,0.00025606601717798207,21.405940532684326
14,0.4230885674916675,0.6514661908149719,0.54178145087236,0.5021141649048626,0.8571428571428571,0.7534246575342466,0.0002489018722650103,22.901541709899902
15,0.42615489115367283,0.6859972476959229,0.5528007346189164,0.5190274841437632,0.8,0.7534246575342466,0.00024131421435130807,24.328070402145386
