epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.1057559207084735,1.0482882261276245,0.377959927140255,0.363447559709242,0.2786885245901639,0.6486486486486487,0.00015374999999999997,1.688347578048706
1,1.0249334762664337,0.9311239123344421,0.27231329690346084,0.21391484942886813,0.7377049180327869,0.6486486486486487,0.0003,3.2733335494995117
2,0.9866499530273898,0.9294547438621521,0.1885245901639344,0.10903426791277258,0.7049180327868853,0.7972972972972973,0.0002996788384857905,4.85297966003418
3,0.9415738328053256,0.8907203078269958,0.18761384335154827,0.1059190031152648,0.7540983606557377,0.7837837837837838,0.00029871672920607153,6.539729833602905
4,0.8771678349523354,0.8433532118797302,0.31693989071038253,0.25960539979231567,0.6065573770491803,0.8243243243243243,0.00029711779206048454,8.219754219055176
5,0.7785838818277201,0.7031164169311523,0.39162112932604737,0.3260643821391485,0.8852459016393442,0.8378378378378378,0.0002948888739433602,9.832806825637817
6,0.668631430029375,0.6756613254547119,0.4371584699453552,0.3842159916926272,0.7540983606557377,0.8648648648648649,0.0002920395194242658,11.526369571685791
7,0.6013291529915566,0.6541110873222351,0.51183970856102,0.4735202492211838,0.9180327868852459,0.6756756756756757,0.000288581929876693,13.189403533935547
8,0.5519522316231867,0.6111321449279785,0.5528233151183971,0.5192107995846313,0.9016393442622951,0.7027027027027027,0.00028453091122990323,14.867267847061157
9,0.5424713940163536,0.621137797832489,0.4517304189435337,0.3987538940809969,0.7540983606557377,0.8918918918918919,0.0002799038105676658,16.554628372192383
10,0.5067455289465966,0.6377722024917603,0.5373406193078324,0.505711318795431,0.8524590163934426,0.6891891891891891,0.0002747204418453818,18.275858640670776
11,0.48869006829499867,0.6510511636734009,0.5510018214936248,0.5223260643821391,0.8360655737704918,0.6891891891891891,0.00026900300104368524,19.886377334594727
12,0.48575727842440847,0.6606737971305847,0.5100182149362478,0.4724818276220145,0.6557377049180327,0.8783783783783784,0.0002627759711218466,21.53408694267273
13,0.46302081276637835,0.714738130569458,0.5737704918032787,0.5472481827622014,0.7213114754098361,0.7972972972972973,0.00025606601717798207,23.11731481552124
14,0.461748984518996,0.6531660556793213,0.5282331511839709,0.48805815160955346,0.9016393442622951,0.7432432432432432,0.0002489018722650103,24.828078746795654
