,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_f1,macro_f1,majority_class_accuracy,majority_class_accuracy,precision_Hold,precision_Hold,recall_Hold,recall_Hold,f1_Hold,f1_Hold,precision_Buy,precision_Buy,recall_Buy,recall_Buy,f1_Buy,f1_Buy,precision_Sell,precision_Sell,recall_Sell,recall_Sell,f1_Sell,f1_Sell
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
seed,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.48886043217457903,0.0777886919548954,0.7206914045536504,0.031083580487958864,0.39926668964776485,0.04196588282649182,0.8769106535548505,0.008204835612438894,0.9603780344052961,0.013551299772031443,0.4363154926505351,0.09548960967647341,0.5935853566019891,0.09440524999924862,0.20924907337189785,0.023855961398919767,0.8854750936449965,0.07503892372249585,0.33741257364014204,0.0326207323624871,0.16072205274169232,0.030592978771087964,0.8402836273654198,0.09761538510059733,0.2668021387011636,0.03871585510468632
