,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_f1,macro_f1,majority_class_accuracy,majority_class_accuracy,precision_Hold,precision_Hold,recall_Hold,recall_Hold,f1_Hold,f1_Hold,precision_Buy,precision_Buy,recall_Buy,recall_Buy,f1_Buy,f1_Buy,precision_Sell,precision_Sell,recall_Sell,recall_Sell,f1_Sell,f1_Sell
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
seed,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.6509068207228882,0.11287251811291851,0.3657204703951139,0.036070499715230214,0.32748492594603856,0.04644634418945544,0.6479772416196402,0.12248105779999333,0.6766565280167105,0.09867757147285712,0.9301531874460419,0.1272051757832816,0.7780589123291002,0.09915319738057737,0.3340083196099706,0.11755080726345096,0.11625910318307092,0.13915028955744144,0.14483250347369894,0.13466488453270636,0.17614136781994047,0.1684660182025406,0.050749120556228954,0.11717070028832761,0.05956336203531669,0.09966509092912963
