epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,0.5219735063623498,0.4106851816177368,0.8934056007226739,1.0,0.0,0.0,0.00015374999999999997,1.5476937294006348
1,0.4571768209816497,0.4073021113872528,0.8934056007226739,1.0,0.0,0.0,0.0003,3.208925247192383
2,0.4494538306542385,0.4032420516014099,0.8934056007226739,1.0,0.0,0.0,0.0002996788384857905,4.7939677238464355
3,0.435447895379714,0.4120279848575592,0.8934056007226739,1.0,0.0,0.0,0.00029871672920607153,6.479969024658203
4,0.42711158123134096,0.41738271713256836,0.8843721770551038,0.9878665318503539,0.031746031746031744,0.0,0.00029711779206048454,8.067725658416748
5,0.41123039322429233,0.38630223274230957,0.8943089430894309,1.0,0.015873015873015872,0.0,0.0002948888739433602,9.659695148468018
6,0.3913505800211871,0.3827596604824066,0.8934056007226739,0.9979777553083923,0.031746031746031744,0.0,0.0002920395194242658,11.232455730438232
7,0.36270147769539446,0.37834903597831726,0.8906955736224029,0.9969666329625885,0.0,0.0,0.000288581929876693,12.80382490158081
8,0.3500435127623287,0.3527536988258362,0.8897922312556459,0.9929221435793731,0.031746031746031744,0.01818181818181818,0.00028453091122990323,14.453499794006348
9,0.31781779704564883,0.34711208939552307,0.8925022583559169,0.9969666329625885,0.031746031746031744,0.0,0.0002799038105676658,16.061108350753784
10,0.2994536918151526,0.34558412432670593,0.8798554652213189,0.9706774519716885,0.1746031746031746,0.05454545454545454,0.0002747204418453818,17.676714420318604
11,0.28786196914719947,0.3936071991920471,0.8491418247515808,0.9180990899898888,0.47619047619047616,0.03636363636363636,0.00026900300104368524,19.27276635169983
12,0.26200306301058074,0.38606366515159607,0.8545618789521229,0.9373104145601617,0.25396825396825395,0.05454545454545454,0.0002627759711218466,20.852739334106445
13,0.25886557789790776,0.367885947227478,0.8780487804878049,0.9726996966632963,0.06349206349206349,0.10909090909090909,0.00025606601717798207,22.51348853111267
14,0.23023137969735227,0.43688005208969116,0.8102981029810298,0.8736097067745198,0.36507936507936506,0.18181818181818182,0.0002489018722650103,24.096168994903564
15,0.22044209332672166,0.41152170300483704,0.8608852755194218,0.9544994944388271,0.09523809523809523,0.05454545454545454,0.00024131421435130807,25.702484607696533
16,0.20083097296290928,0.455715537071228,0.8247515808491418,0.9019211324570273,0.15873015873015872,0.2,0.0002333355349529403,27.247751712799072
