strategy,years,final_capital,annualized_return_pct,sharpe_daily_annualized,max_drawdown_pct,transactions,transactions_per_year,success_pct,avg_profit_per_transaction_pct,avg_transaction_length_days,max_profit_per_transaction_pct,max_loss_per_transaction_pct,idle_ratio_pct,max_capital,min_capital
buy_and_hold,14.970568104038328,39289.54980774611,7.888212407341198,0.49181166750056665,-60.142647297867285,1.0,0.06679773226042429,88.88888888888889,292.89549807746107,3701.0,292.89549807746107,292.89549807746107,0.027012425715833288,42340.96302052236,5287.962359407695
model,14.970568104038328,35185.34434870384,7.280167229993413,0.4710975512305022,-59.312322747206395,6.444444444444445,0.43047427456717874,77.01058201058201,33.19793027902277,581.5230158730159,128.38380168906076,-14.262754005966315,15.634191728194967,38290.189069411834,5193.924590866382
