epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.0843829109467815,0.9726414680480957,0.16260162601626016,0.08359133126934984,0.6527777777777778,0.7878787878787878,0.00015374999999999997,1.7208058834075928
1,1.0130854955739657,1.0419917106628418,0.14363143631436315,0.07223942208462332,0.3194444444444444,1.0,0.0003,3.392731189727783
2,0.9789947511553647,0.8588951826095581,0.2863595302619693,0.22291021671826625,0.875,0.5757575757575758,0.0002996788384857905,4.950277090072632
3,0.9149220387964341,0.8921610116958618,0.25383920505871727,0.17647058823529413,0.875,0.7121212121212122,0.00029871672920607153,6.656533241271973
4,0.8043753232079802,0.8242011666297913,0.3062330623306233,0.23529411764705882,0.8055555555555556,0.803030303030303,0.00029711779206048454,8.256813287734985
5,0.7013152005617402,0.6573416590690613,0.3839205058717254,0.31475748194014447,0.9583333333333334,0.7727272727272727,0.0002948888739433602,9.893688678741455
6,0.601341394294007,0.6316829919815063,0.44263775971093045,0.391124871001032,0.9166666666666666,0.6818181818181818,0.0002920395194242658,11.5388662815094
7,0.5597284466104675,0.8149182796478271,0.44896115627822947,0.4055727554179567,1.0,0.48484848484848486,0.000288581929876693,13.191716194152832
8,0.5380310512445419,0.6055927276611328,0.43541102077687444,0.36945304437564497,0.9305555555555556,0.8636363636363636,0.00028453091122990323,14.831658840179443
9,0.4924842511405365,0.6310080289840698,0.5483288166214996,0.5170278637770898,0.875,0.6515151515151515,0.0002799038105676658,16.50190806388855
10,0.4911041558729913,0.6395831108093262,0.5537488708220416,0.5252837977296182,0.9027777777777778,0.5909090909090909,0.0002747204418453818,18.11042332649231
11,0.47150505831873535,0.6543314456939697,0.5492321589882565,0.5170278637770898,0.8194444444444444,0.7272727272727273,0.00026900300104368524,19.79424285888672
12,0.45696754516265037,0.6331791281700134,0.5067750677506775,0.4551083591331269,0.9027777777777778,0.8333333333333334,0.0002627759711218466,21.35033082962036
13,0.44040670753913397,0.7024065852165222,0.5826558265582655,0.5541795665634675,0.8611111111111112,0.696969696969697,0.00025606601717798207,22.989306688308716
14,0.4138528563248375,0.7300585508346558,0.6422764227642277,0.6398348813209495,0.8333333333333334,0.4696969696969697,0.0002489018722650103,24.59662437438965
