epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.0504665000188187,0.9439388513565063,0.23355197773802425,0.16548894460907226,0.6901840490797546,0.7044025157232704,0.0001508108108108108,9.49635124206543
1,0.9613148764130578,0.8302181363105774,0.3774597495527728,0.3234556644631867,0.6042944785276073,0.889937106918239,0.0003,18.8729887008667
2,0.651736424709928,0.5496960282325745,0.4460345855694693,0.37405972190563025,0.9570552147239264,0.9150943396226415,0.0002996788384857905,28.19095754623413
3,0.5490778949169642,0.5299475789070129,0.4516000795070563,0.37747891497606567,0.9447852760736196,0.9685534591194969,0.00029871672920607153,37.50229358673096
4,0.5186324157578367,0.4867398738861084,0.533889882727092,0.4732163209482562,0.9478527607361963,0.9465408805031447,0.00029711779206048454,46.79726815223694
5,0.5005542727188261,0.5032983422279358,0.5273305505863646,0.46660588101208117,0.9846625766871165,0.8962264150943396,0.0002948888739433602,56.17864656448364
6,0.48426565773940417,0.48022082448005676,0.5567481613993241,0.4996580806929565,0.9754601226993865,0.9150943396226415,0.0002920395194242658,65.43678069114685
7,0.48214725455636387,0.4911491870880127,0.5126217451798847,0.44700250740825165,0.9785276073619632,0.940251572327044,0.000288581929876693,74.77323460578918
8,0.47614471673927616,0.4702765941619873,0.5585370701649771,0.5003419193070435,0.9662576687116564,0.9433962264150944,0.00028453091122990323,84.04961252212524
9,0.464265536517772,0.48122841119766235,0.5794076724309283,0.5272395714611352,0.9263803680981595,0.9433962264150944,0.0002799038105676658,93.34910440444946
10,0.4613483189817535,0.47449570894241333,0.5935201749155238,0.544335536813312,0.9478527607361963,0.9088050314465409,0.0002747204418453818,102.63113021850586
11,0.45584520982341303,0.4513722360134125,0.5593321407274896,0.49920218828356505,0.9785276073619632,0.9591194968553459,0.00026900300104368524,111.92866396903992
12,0.44539513844508316,0.4535577893257141,0.5454184058835222,0.4811944381126054,0.99079754601227,0.9748427672955975,0.0002627759711218466,121.27813220024109
13,0.4375220716983449,0.44279879331588745,0.5555555555555556,0.4923638021426943,0.9938650306748467,0.9779874213836478,0.00025606601717798207,130.50601363182068
14,0.4336468104672374,0.4586723744869232,0.5909361955873583,0.5370412582630499,0.9601226993865031,0.9559748427672956,0.0002489018722650103,139.82644534111023
15,0.4268153651891316,0.45076510310173035,0.5877559133373087,0.5329382265785275,0.9539877300613497,0.9685534591194969,0.00024131421435130807,149.13641262054443
16,0.4241149403546654,0.44912317395210266,0.5988869012124826,0.5470708912696604,0.9601226993865031,0.9433962264150944,0.0002333355349529403,158.49279808998108
17,0.42314128162192105,0.4886643886566162,0.6094215861657722,0.5623432869842717,0.9478527607361963,0.9119496855345912,0.000225,167.77134156227112
18,0.416356833186582,0.44888603687286377,0.5800039753528126,0.5219968087531343,0.9815950920245399,0.9685534591194969,0.00021634330353285017,177.22031259536743
19,0.4150733704207978,0.46082305908203125,0.5635062611806798,0.5030772737633918,0.9785276073619632,0.9716981132075472,0.00020740251485476345,186.49478769302368
