epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,0.5238538177462285,0.4861256182193756,0.8661202185792349,1.0,0.0,0.0,0.00015374999999999997,2.091569185256958
1,0.46044200652916567,0.4862155020236969,0.8661202185792349,1.0,0.0,0.0,0.0003,3.683461904525757
2,0.4410055642806027,0.47875547409057617,0.8661202185792349,1.0,0.0,0.0,0.0002996788384857905,5.2289674282073975
3,0.4307581325807302,0.47006842494010925,0.8633879781420765,0.9968454258675079,0.0,0.0,0.00029871672920607153,6.8143346309661865
4,0.41874734284211035,0.477815717458725,0.8506375227686703,0.9758149316508938,0.07894736842105263,0.0,0.00029711779206048454,8.412642002105713
5,0.3991216189155029,0.4584614932537079,0.8615664845173042,0.9947423764458465,0.0,0.0,0.0002948888739433602,9.991195678710938
6,0.3742695417786717,0.4121626615524292,0.8588342440801457,0.9831756046267087,0.10526315789473684,0.0,0.0002920395194242658,11.543978452682495
7,0.35476394062661454,0.4236636161804199,0.8469945355191257,0.961093585699264,0.21052631578947367,0.0,0.000288581929876693,13.110764265060425
8,0.32708827782740646,0.42402735352516174,0.8515482695810564,0.9652996845425867,0.2236842105263158,0.0,0.00028453091122990323,14.681635618209839
9,0.31837161916093243,0.41349929571151733,0.8542805100182149,0.9695057833859095,0.21052631578947367,0.0,0.0002799038105676658,16.254229068756104
10,0.30963950271151913,0.4028627574443817,0.8542805100182149,0.9674027339642481,0.23684210526315788,0.0,0.0002747204418453818,17.829688549041748
11,0.2936836319643058,0.43137019872665405,0.8296903460837887,0.9242902208201893,0.40789473684210525,0.014084507042253521,0.00026900300104368524,19.439217805862427
12,0.2718669643986971,0.4675218462944031,0.7823315118397086,0.8601472134595163,0.47368421052631576,0.07042253521126761,0.0002627759711218466,21.022119522094727
13,0.25724591464480634,0.47748279571533203,0.8224043715846995,0.917981072555205,0.39473684210526316,0.0,0.00025606601717798207,22.5568745136261
14,0.2394205494371184,0.4930466115474701,0.8214936247723132,0.9263932702418507,0.19736842105263158,0.08450704225352113,0.0002489018722650103,24.124962091445923
15,0.23371098981480967,0.44373515248298645,0.8533697632058288,0.9768664563617245,0.06578947368421052,0.04225352112676056,0.00024131421435130807,25.682495832443237
16,0.20844229257374985,0.49608129262924194,0.8324225865209471,0.9284963196635121,0.39473684210526316,0.014084507042253521,0.0002333355349529403,27.261099100112915
