epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,0.52158413359534,0.4612294137477875,0.8770491803278688,1.0,0.0,0.0,0.00015374999999999997,1.6844813823699951
1,0.45774294151011974,0.4568958282470703,0.8770491803278688,1.0,0.0,0.0,0.0003,3.307065963745117
2,0.4452762726686258,0.4366283416748047,0.8770491803278688,1.0,0.0,0.0,0.0002996788384857905,4.956049680709839
3,0.43654669176339395,0.4280567169189453,0.8770491803278688,1.0,0.0,0.0,0.00029871672920607153,6.587050914764404
4,0.4259508852777995,0.41773611307144165,0.8770491803278688,1.0,0.0,0.0,0.00029711779206048454,8.187119245529175
5,0.41405769994396746,0.42629382014274597,0.8770491803278688,1.0,0.0,0.0,0.0002948888739433602,9.829333066940308
6,0.4039214975104098,0.3951176702976227,0.8770491803278688,1.0,0.0,0.0,0.0002920395194242658,11.432349443435669
7,0.37299649862935375,0.38027259707450867,0.8724954462659381,0.9948078920041536,0.0,0.0,0.000288581929876693,13.05367922782898
8,0.34743911259057186,0.38378405570983887,0.8770491803278688,1.0,0.0,0.0,0.00028453091122990323,14.630218744277954
9,0.32909773726869856,0.37048324942588806,0.8743169398907104,0.995846313603323,0.01639344262295082,0.0,0.0002799038105676658,16.233231782913208
10,0.3151555315074729,0.3623308837413788,0.8706739526411658,0.9885773624091381,0.06557377049180328,0.0,0.0002747204418453818,17.815802574157715
11,0.310563012989922,0.3616465926170349,0.8770491803278688,0.9989615784008308,0.01639344262295082,0.0,0.00026900300104368524,19.374754667282104
12,0.29819225854414416,0.4147781729698181,0.855191256830601,0.9730010384215991,0.0,0.02702702702702703,0.0002627759711218466,20.929298400878906
13,0.27633272009957394,0.3893447816371918,0.8579234972677595,0.9761163032191069,0.01639344262295082,0.013513513513513514,0.00025606601717798207,22.517593383789062
14,0.2624083068482806,0.39202404022216797,0.8715846994535519,0.9896157840083074,0.06557377049180328,0.0,0.0002489018722650103,24.09214758872986
15,0.24469906687501244,0.3975147008895874,0.860655737704918,0.9719626168224299,0.09836065573770492,0.04054054054054054,0.00024131421435130807,25.640856981277466
16,0.22555890169126266,0.4184696078300476,0.8479052823315119,0.9460020768431984,0.11475409836065574,0.17567567567567569,0.0002333355349529403,27.240280389785767
17,0.209191916773299,0.46351170539855957,0.8415300546448088,0.9491173416407062,0.14754098360655737,0.013513513513513514,0.000225,28.794830083847046
