epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,0.5074560968522672,0.4348807632923126,0.8852755194218609,1.0,0.0,0.0,0.00015374999999999997,1.6126794815063477
1,0.4428903537856208,0.4146619141101837,0.8852755194218609,1.0,0.0,0.0,0.0003,3.174135684967041
2,0.431411395120032,0.4105674922466278,0.8852755194218609,1.0,0.0,0.0,0.0002996788384857905,4.806327819824219
3,0.42142722790329545,0.4028988182544708,0.8852755194218609,1.0,0.0,0.0,0.00029871672920607153,6.463383674621582
4,0.41122748802032,0.3865611255168915,0.8852755194218609,1.0,0.0,0.0,0.00029711779206048454,8.060537099838257
5,0.39631122514936656,0.36821073293685913,0.8852755194218609,1.0,0.0,0.0,0.0002948888739433602,9.695377588272095
6,0.36771014945889696,0.33947283029556274,0.8852755194218609,1.0,0.0,0.0,0.0002920395194242658,11.321630239486694
7,0.3416484090045646,0.3374830484390259,0.8852755194218609,1.0,0.0,0.0,0.000288581929876693,12.88184928894043
8,0.32686246885488063,0.32352203130722046,0.8852755194218609,1.0,0.0,0.0,0.00028453091122990323,14.511883020401001
9,0.31014687564637927,0.3304978907108307,0.8852755194218609,0.9989795918367347,0.015873015873015872,0.0,0.0002799038105676658,16.144932985305786
10,0.29677183372003063,0.3462390601634979,0.8852755194218609,1.0,0.0,0.0,0.0002747204418453818,17.672807693481445
11,0.28503958916811295,0.3224249482154846,0.8843721770551038,0.9938775510204082,0.07936507936507936,0.0,0.00026900300104368524,19.2370822429657
12,0.27609305681122676,0.3689919114112854,0.8355916892502259,0.9112244897959184,0.3333333333333333,0.171875,0.0002627759711218466,20.850780248641968
13,0.2533169943432749,0.3610972762107849,0.8717253839205059,0.9714285714285714,0.19047619047619047,0.015625,0.00025606601717798207,22.44507670402527
14,0.24276033197508917,0.3577331304550171,0.8753387533875339,0.9806122448979592,0.1111111111111111,0.015625,0.0002489018722650103,24.087519884109497
15,0.2221182711404047,0.378740519285202,0.8545618789521229,0.9479591836734694,0.1746031746031746,0.09375,0.00024131421435130807,25.641143083572388
16,0.20420422986112996,0.42415788769721985,0.8590785907859079,0.9612244897959183,0.1111111111111111,0.03125,0.0002333355349529403,27.1929132938385
17,0.19532945580541353,0.40829572081565857,0.8635953026196929,0.9653061224489796,0.07936507936507936,0.078125,0.000225,28.797542572021484
