epoch,train_loss,val_loss,val_acc,val_recall_0,val_recall_1,val_recall_2,lr,elapsed_s
0,1.0422859225710275,0.920465350151062,0.11989100817438691,0.029587105321262974,0.7972972972972973,0.7859424920127795,0.0001508064516129032,9.276023387908936
1,0.9427714578520008,0.7727074027061462,0.3616193071233943,0.3029366306027821,0.875,0.7252396166134185,0.0003,18.580814599990845
2,0.6505063846264548,0.5324469208717346,0.47236278707668355,0.40781629498785604,0.9493243243243243,0.9552715654952076,0.0002996788384857905,27.888479471206665
3,0.5471811018125777,0.5109105110168457,0.5284157259634099,0.4733936851402076,0.9594594594594594,0.9169329073482428,0.00029871672920607153,37.26182150840759
4,0.5161881103882423,0.4928553104400635,0.5607240171272869,0.5098255685581806,0.9459459459459459,0.9329073482428115,0.00029711779206048454,46.59297752380371
5,0.5048107046071043,0.5492217540740967,0.4458933437135072,0.3769043939059395,0.918918918918919,0.9968051118210862,0.0002948888739433602,56.002055644989014
6,0.48421862109820385,0.46283552050590515,0.5478785519657454,0.4919408257893575,0.9459459459459459,0.9808306709265175,0.0002920395194242658,65.47152042388916
7,0.46587113296646465,0.4657909572124481,0.5562475671467497,0.5018767939942592,0.9628378378378378,0.9584664536741214,0.000288581929876693,74.79296445846558
8,0.4572910577730836,0.45128804445266724,0.5422343324250681,0.48377125193199383,0.9797297297297297,0.9744408945686901,0.00028453091122990323,84.19093680381775
9,0.452340461309642,0.44367507100105286,0.5620864149474504,0.5067343784499889,0.956081081081081,0.9904153354632588,0.0002799038105676658,93.62792301177979
10,0.4498491969450256,0.4575268030166626,0.5288049824834566,0.4663281077500552,0.9932432432432432,0.9936102236421726,0.0002747204418453818,103.02988862991333
11,0.44153239532818406,0.4480436146259308,0.572790969248735,0.5190991388827556,0.9527027027027027,0.9904153354632588,0.00026900300104368524,112.34507393836975
12,0.4307161019775463,0.4359661340713501,0.55858310626703,0.5018767939942592,0.9763513513513513,0.9840255591054313,0.0002627759711218466,121.6248128414154
13,0.43213880087728873,0.4422483742237091,0.5494355780459322,0.4908368293221462,0.9898648648648649,0.9808306709265175,0.00025606601717798207,130.9965078830719
14,0.42826295080250254,0.44009488821029663,0.5840794083300895,0.5334510929565025,0.9493243243243243,0.9712460063897763,0.0002489018722650103,140.43277430534363
15,0.4215723496166748,0.45017245411872864,0.5722070844686649,0.5188783395893133,0.9594594594594594,0.9776357827476039,0.00024131421435130807,149.8075726032257
16,0.41812783816843063,0.458332359790802,0.603542234332425,0.5572974166482667,0.9628378378378378,0.9329073482428115,0.0002333355349529403,159.29713344573975
17,0.41558405728435616,0.4357527792453766,0.5766835344492021,0.5237359240450431,0.9662162162162162,0.9744408945686901,0.000225,168.65555143356323
18,0.4122116132355339,0.4381967782974243,0.5774620474892954,0.5255023183925811,0.9594594594594594,0.9680511182108626,0.00021634330353285017,178.00117945671082
19,0.41003737848350197,0.44274237751960754,0.5862203191903465,0.5354382865974829,0.9493243243243243,0.9776357827476039,0.00020740251485476345,187.32812905311584
20,0.40466197375376933,0.4600292146205902,0.5994550408719346,0.551556635018768,0.9493243243243243,0.9616613418530351,0.00019821591979547423,196.68512177467346
21,0.39852946561681707,0.43992164731025696,0.5624756714674971,0.5067343784499889,0.9695945945945946,0.9840255591054313,0.0001888228567653781,206.05198311805725
22,0.39639114537404885,0.4353114068508148,0.5889451148306735,0.5378670788253478,0.9695945945945946,0.9680511182108626,0.00017926354830241924,215.3446855545044
23,0.39523572040307636,0.4501664936542511,0.5782405605293889,0.5266063148597925,0.9391891891891891,0.9840255591054313,0.00016957892883300775,224.76923203468323
24,0.3902595473453795,0.44779765605926514,0.6109381082133126,0.5661293883859572,0.9391891891891891,0.9488817891373802,0.00015981046938452146,234.08688688278198
25,0.38781444248334124,0.4418637752532959,0.5877773452705333,0.5365422830646942,0.9628378378378378,0.9744408945686901,0.00015,243.49674940109253
26,0.38717530010623347,0.46247151494026184,0.5912806539509536,0.5429454625745198,0.918918918918919,0.9808306709265175,0.0001401895306154785,252.87026453018188
27,0.3788776090775702,0.4533834755420685,0.5877773452705333,0.53808787811879,0.9222972972972973,0.9904153354632588,0.00013042107116699228,262.20646953582764
28,0.3743050530637655,0.48370251059532166,0.6052938886726352,0.561713402517112,0.8918918918918919,0.9648562300319489,0.00012073645169758076,271.55161023139954
